,u,v,geometry,highway,lanes,length,name,oneway,maxspeed
3062,411061025,660206535,"LINESTRING (8.542016800000001 47.3989846, 8.542103900000001 47.398924, 8.5421464 47.3988387)",tertiary,1,19.411,Bucheggstrasse,True,50
3063,411061025,448165819,"LINESTRING (8.542016800000001 47.3989846, 8.542154500000001 47.3989994, 8.542271400000001 47.3990308)",primary,2,19.96,Bucheggstrasse,True,50
3064,79973191,80033947,"LINESTRING (8.5301683 47.3406367, 8.530033400000001 47.3406676, 8.5296147 47.340745)",residential,,43.432,Ziegelstrasse,True,30
3065,79973191,29971957,"LINESTRING (8.5301683 47.3406367, 8.5300631 47.3403767, 8.530014299999999 47.3402373, 8.5299905 47.3401076, 8.5299698 47.3399949, 8.529970199999999 47.3399454)",secondary,4,78.574,Albisstrasse,False,50
3066,79973191,34181030,"LINESTRING (8.5301683 47.3406367, 8.530296 47.3406809, 8.530462 47.3411104, 8.5304696 47.341137, 8.5304453 47.3413276)",secondary,1,84.46,Albisstrasse,True,50
3067,150555479,150555576,"LINESTRING (8.560527 47.354562, 8.560715800000001 47.3543723)",residential,1,25.441,Mühlebachstrasse,False,30
3068,73223063,73222695,"LINESTRING (8.5235953 47.3433376, 8.523395600000001 47.3433772, 8.5231817 47.3434197, 8.523040399999999 47.3434554, 8.5226171 47.343599)",residential,,79.503,Morgentalstrasse,False,30
3069,73223063,73222695,"LINESTRING (8.5235953 47.3433376, 8.5235913 47.3432582, 8.5236073 47.3430525, 8.523613599999999 47.3428114, 8.523619999999999 47.3425699, 8.5236225 47.3424375, 8.5236111 47.3423633, 8.5234665 47.3423599, 8.5233387 47.3423797, 8.5232233 47.3424083, 8.5231092 47.3424426, 8.5230187 47.3424629, 8.522955400000001 47.3424719, 8.5228714 47.3424808, 8.522776800000001 47.3424837, 8.5226378 47.3424862, 8.5226246 47.3427067, 8.5226089 47.3429686, 8.5226012 47.3430972, 8.522593799999999 47.3432195, 8.522578899999999 47.3434684, 8.5225822 47.343545, 8.5226171 47.343599)",residential,,308.32700000000006,"['Hegenmatt', 'Im Hummel']",False,30
3070,73223063,73222620,"LINESTRING (8.5235953 47.3433376, 8.5238979 47.3433305, 8.524094699999999 47.3433421, 8.524331 47.3433916, 8.524553900000001 47.3434747)",residential,,75.502,Morgentalstrasse,False,30
3071,26889117,30795581,"LINESTRING (8.537676100000001 47.3701428, 8.537602100000001 47.3701966, 8.5370369 47.3706117)",residential,2,70.963,Talacker,True,50
3072,26889117,1042029281,"LINESTRING (8.537676100000001 47.3701428, 8.5377463 47.3700899, 8.537865099999999 47.3699968, 8.5379804 47.3699065, 8.538117099999999 47.3698018, 8.538252399999999 47.3697068, 8.538426299999999 47.3695849, 8.5384622 47.3695502, 8.5384852 47.3695118, 8.5384881 47.3694562, 8.538484499999999 47.3694039, 8.5384118 47.3693051)",residential,2,117.53500000000003,"['Talacker', 'Bleicherweg']",False,"['30', '50']"
3073,294013873,294013874,"LINESTRING (8.516977199999999 47.4007049, 8.517601900000001 47.4011286, 8.5179887 47.4013739, 8.518087 47.4014224)",unclassified,,115.61000000000001,Im Rehsprung,False,50
3074,294013873,5176392827,"LINESTRING (8.516977199999999 47.4007049, 8.5171212 47.4008817, 8.5173132 47.4010464, 8.517393999999999 47.4011786, 8.517457500000001 47.4013982, 8.517542300000001 47.4015179, 8.5179388 47.4018223, 8.5181624 47.4019867, 8.518251599999999 47.4021176, 8.5182904 47.4022568, 8.518262999999999 47.4024033, 8.5182336 47.4024627, 8.518124200000001 47.4025861, 8.5179814 47.4026788, 8.517862600000001 47.402722, 8.517603100000001 47.4028592, 8.5173691 47.4030444, 8.517177800000001 47.4031636, 8.5171565 47.4031748, 8.517092999999999 47.4032083, 8.517012599999999 47.403234, 8.516924299999999 47.4032616)",unclassified,,361.059,Waidbadstrasse,False,50
3075,294013873,3782710153,"LINESTRING (8.516977199999999 47.4007049, 8.5169079 47.4006287, 8.516821500000001 47.4005294, 8.516682599999999 47.4003847, 8.5166504 47.4003525, 8.516556700000001 47.4002633, 8.5163388 47.4000842, 8.5162605 47.4000342, 8.516086899999999 47.3999373, 8.5158287 47.3998567, 8.5157411 47.3998113, 8.515605000000001 47.3997243, 8.5155309 47.399663)",unclassified,,161.88500000000002,Waidbadstrasse,False,50
3076,294013874,294013873,"LINESTRING (8.518087 47.4014224, 8.5179887 47.4013739, 8.517601900000001 47.4011286, 8.516977199999999 47.4007049)",unclassified,,115.61000000000001,Im Rehsprung,False,50
3077,150555576,150555479,"LINESTRING (8.560715800000001 47.3543723, 8.560527 47.354562)",residential,1,25.441,Mühlebachstrasse,False,30
3078,150555576,27597253,"LINESTRING (8.560715800000001 47.3543723, 8.561185 47.3539379, 8.5613004 47.3539018, 8.561450799999999 47.3539052, 8.5615983 47.3539265)",residential,1,92.126,Mühlebachstrasse,False,30
3079,150555576,1638473855,"LINESTRING (8.560715800000001 47.3543723, 8.5605057 47.3542594, 8.560483100000001 47.3542389, 8.5604654 47.3542025, 8.560448600000001 47.3536226, 8.560432 47.3532273, 8.5604142 47.3525198, 8.560422900000001 47.3524712)",residential,1,219.9,Arosastrasse,True,30
3080,1245662152,102384702,"LINESTRING (8.5475937 47.3821587, 8.5475789 47.3820124)",residential,,16.306,Culmannstrasse,False,30
3081,26823632,1060554619,"LINESTRING (8.5605551 47.3678781, 8.5605666 47.367975, 8.5605387 47.3680299, 8.5604596 47.3681036, 8.5603759 47.368151, 8.560263900000001 47.3681843, 8.5601831 47.3681942)",secondary,1,51.010000000000005,Asylstrasse,True,30
3082,26823632,27551528,"LINESTRING (8.5605551 47.3678781, 8.560736500000001 47.3679622, 8.560791500000001 47.3679879, 8.561003899999999 47.3680861, 8.5614326 47.3682848, 8.561448199999999 47.368292)",residential,,81.5,Klosbachstrasse,False,30
3083,26823632,300382336,"LINESTRING (8.5605551 47.3678781, 8.5603327 47.3678531, 8.560290999999999 47.3678333, 8.559904 47.3676314, 8.559884800000001 47.3676116, 8.5598405 47.3675363)",tertiary,1,69.25,Klosbachstrasse,True,30
3084,26823632,5103217031,"LINESTRING (8.5605551 47.3678781, 8.560583899999999 47.3678482, 8.5606391 47.3677794, 8.5607104 47.3676937, 8.5608608 47.3675136, 8.561068300000001 47.3672594)",secondary,4,78.921,Asylstrasse,False,"['30', '50']"
3085,26823634,27428819,"LINESTRING (8.5630405 47.3705444, 8.563220899999999 47.3704665, 8.563597700000001 47.3703078, 8.563703500000001 47.3702632, 8.5638051 47.3702192, 8.5639667 47.3701467, 8.5641015 47.3700806, 8.5641368 47.3700492)",secondary,,99.514,Bergstrasse,False,50
3086,26823634,5297384921,"LINESTRING (8.5630405 47.3705444, 8.5628349 47.370662, 8.5626672 47.3708222, 8.562609 47.3709421, 8.5625906 47.3710772, 8.5626496 47.3714425)",secondary,,112.084,Bergstrasse,False,50
3087,26823634,26823638,"LINESTRING (8.5630405 47.3705444, 8.5632065 47.3706151, 8.5635621 47.3708584, 8.563643300000001 47.3709399)",residential,,63.765,Rütistrasse,True,30
3088,26823634,26823636,"LINESTRING (8.5630405 47.3705444, 8.5629417 47.3705099, 8.5627222 47.3704168, 8.5626731 47.370393, 8.5625783 47.370347, 8.562455 47.3702725, 8.562240299999999 47.3701213, 8.562086600000001 47.369993, 8.5619839 47.3698929, 8.561928200000001 47.3698498, 8.561848599999999 47.3697881, 8.5616374 47.3695932)",residential,,151.261,Rütistrasse,True,"['30', '50']"
3089,26823636,26843024,"LINESTRING (8.5616374 47.3695932, 8.561335400000001 47.3700888, 8.5612069 47.3702932, 8.561157100000001 47.3704008, 8.5611409 47.3705265, 8.5611558 47.3706116, 8.5611984 47.3706896, 8.5612502 47.3707575, 8.561311099999999 47.3708126, 8.561522800000001 47.3709589)",residential,,168.594,Carmenstrasse,True,30
3090,26823636,1716107221,"LINESTRING (8.5616374 47.3695932, 8.561530299999999 47.3694897, 8.561460800000001 47.3694225)",residential,,23.177,Rütistrasse,True,30
3091,26823641,153514937,"LINESTRING (8.5661212 47.3725272, 8.566039 47.3724948)",residential,,7.162,Dolderstrasse,False,30
3092,26823641,26843017,"LINESTRING (8.5661212 47.3725272, 8.5670377 47.3728878)",residential,,79.819,Dolderstrasse,False,30
3093,26823641,26823650,"LINESTRING (8.5661212 47.3725272, 8.566125599999999 47.372628, 8.5662865 47.3729513, 8.566453599999999 47.373287)",residential,,88.541,Ebelstrasse,False,30
3094,173493210,63021355,"LINESTRING (8.4915056 47.3889697, 8.491692499999999 47.3889018, 8.4920931 47.3887273, 8.4928899 47.3883751, 8.4932757 47.3882382, 8.493824699999999 47.3880434, 8.4939462 47.3879993, 8.494244999999999 47.3878906, 8.4944989 47.3878185, 8.494644600000001 47.387787, 8.494771399999999 47.3877596, 8.4949811 47.3877016, 8.4952652 47.3876042, 8.4955467 47.3875077, 8.495609099999999 47.3874749, 8.495656800000001 47.3874309, 8.4956654 47.3873669)",residential,2,365.03800000000007,Albulastrasse,False,
3095,173493210,281468696,"LINESTRING (8.4915056 47.3889697, 8.491608299999999 47.389196, 8.491676500000001 47.3893882, 8.4917155 47.3894881, 8.491850299999999 47.3898119)",tertiary,,97.202,Luggwegstrasse,True,50
3096,173493212,281468693,"LINESTRING (8.4919191 47.3899433, 8.4915728 47.3900456)",tertiary,2,28.443,Hohlstrasse,False,50
3097,173493212,63019882,"LINESTRING (8.4919191 47.3899433, 8.492000900000001 47.3899191, 8.492781900000001 47.3896883, 8.493047300000001 47.3896099, 8.4942738 47.3892475, 8.494563899999999 47.3891617, 8.494625900000001 47.3891434, 8.494715299999999 47.389117, 8.495144099999999 47.3889903, 8.4955195 47.3888794, 8.4956858 47.3888303, 8.4958531 47.3887809, 8.4958846 47.3887716, 8.496502599999999 47.3885893, 8.497395900000001 47.3883249)",tertiary,2,449.86,Hohlstrasse,False,50
3098,26823643,26823638,"LINESTRING (8.5650022 47.3722824, 8.564906499999999 47.3722296, 8.5648371 47.3721698, 8.564597300000001 47.3719134, 8.564420800000001 47.3717362, 8.5637188 47.3710353, 8.563643300000001 47.3709399)",residential,,181.478,Rütistrasse,True,30
3099,26823643,26843022,"LINESTRING (8.5650022 47.3722824, 8.564872599999999 47.3722705, 8.5647488 47.3722515, 8.564257599999999 47.3721619, 8.5638861 47.3720961, 8.5637022 47.3720403, 8.5634701 47.3719392, 8.5628151 47.3715663, 8.562661200000001 47.3715452)",residential,,198.853,Dolderstrasse,False,30
3100,26823649,26823650,"LINESTRING (8.566573500000001 47.3739011, 8.566453599999999 47.373287)",residential,,68.879,Ebelstrasse,False,30
3101,26823649,26843016,"LINESTRING (8.566573500000001 47.3739011, 8.5666765 47.3738735, 8.5673437 47.3733892, 8.567672999999999 47.3731502)",residential,,118.339,Pilatusstrasse,False,30
3102,26823649,26843007,"LINESTRING (8.566573500000001 47.3739011, 8.5666555 47.3743977, 8.5667075 47.3747223, 8.5667233 47.3748879)",residential,,110.322,Ebelstrasse,False,30
3103,26823650,26823649,"LINESTRING (8.566453599999999 47.373287, 8.566573500000001 47.3739011)",residential,,68.879,Ebelstrasse,False,30
3104,26823650,26843017,"LINESTRING (8.566453599999999 47.373287, 8.566542 47.3732506, 8.5670377 47.3728878)",residential,,62.753,Aurorastrasse,False,30
3105,26823650,26823641,"LINESTRING (8.566453599999999 47.373287, 8.5662865 47.3729513, 8.566125599999999 47.372628, 8.5661212 47.3725272)",residential,,88.541,Ebelstrasse,False,30
3106,1245662198,102384702,"LINESTRING (8.547568200000001 47.3819078, 8.5475789 47.3820124)",residential,,11.659,Culmannstrasse,False,30
3107,1245662198,102384703,"LINESTRING (8.547568200000001 47.3819078, 8.547549699999999 47.3817904, 8.5474488 47.3811514, 8.547396600000001 47.3808142, 8.547357999999999 47.3805861, 8.547328800000001 47.3804378, 8.5473079 47.3803891)",residential,1,170.092,Culmannstrasse,True,30
3108,60116009,60116010,"LINESTRING (8.5276476 47.4180761, 8.527341 47.4184757, 8.526881299999999 47.4189227, 8.5258977 47.4196236)",unclassified,,218.09300000000002,,False,
3109,60116009,69142950,"LINESTRING (8.5276476 47.4180761, 8.527842700000001 47.4181118, 8.5284742 47.4182685)",tertiary,,65.814,Seebacherstrasse,False,50
3110,60116009,778655164,"LINESTRING (8.5276476 47.4180761, 8.527345499999999 47.4180409, 8.5267494 47.4179735, 8.5262434 47.4178834, 8.525992199999999 47.4178355, 8.5255054 47.4176841, 8.525169099999999 47.4175766, 8.5248258 47.4174845, 8.524395500000001 47.4174063, 8.5241633 47.4174047, 8.5238517 47.4174026, 8.5238105 47.4173949, 8.523348500000001 47.4173212, 8.52323 47.4173027, 8.5231072 47.4172779, 8.523058300000001 47.4172437, 8.5230373 47.4171834, 8.523021099999999 47.4170799, 8.5229766 47.4169982, 8.5229444 47.4169637, 8.522831500000001 47.4168324, 8.522698200000001 47.4166716, 8.522068600000001 47.416113, 8.5215917 47.4157184, 8.521317099999999 47.4154567, 8.5208113 47.4149239, 8.5206619 47.4147999, 8.520482100000001 47.4146629, 8.5203808 47.4145852)",tertiary,1,721.7379999999999,Seebacherstrasse,False,50
3111,60116010,60116009,"LINESTRING (8.5258977 47.4196236, 8.526881299999999 47.4189227, 8.527341 47.4184757, 8.5276476 47.4180761)",unclassified,,218.09300000000002,,False,
3112,60116020,100030132,"LINESTRING (8.516939900000001 47.4237924, 8.517012100000001 47.4238738, 8.517143600000001 47.4240781, 8.5172344 47.4242773, 8.5173104 47.4244704, 8.517330400000001 47.4246432, 8.5173241 47.424785, 8.517224199999999 47.4251719, 8.5171885 47.4252998, 8.517129000000001 47.4255421, 8.5171177 47.4257103, 8.5171557 47.4260518, 8.517338499999999 47.4265308, 8.5173969 47.4267634, 8.5174878 47.4268397, 8.5176073 47.4268921, 8.5181056 47.4270607, 8.518279 47.4271506, 8.5183614 47.4272486, 8.5184237 47.4273727, 8.518534799999999 47.4277064, 8.5186408 47.4280284, 8.518640899999999 47.4280287, 8.518694500000001 47.4281869)",unclassified,1,539.149,Reckenholzstrasse,False,30
3113,60116020,292219949,"LINESTRING (8.516939900000001 47.4237924, 8.5165136 47.4237749, 8.516056300000001 47.4237383, 8.5152784 47.4236514, 8.5150126 47.4236439, 8.514780999999999 47.4236589, 8.514589600000001 47.4236879, 8.514317200000001 47.423737, 8.5139563 47.4238291, 8.5137055 47.4239042, 8.513326599999999 47.4240586, 8.513090800000001 47.4241593, 8.5127232 47.4243245, 8.512621299999999 47.4243688, 8.5121553 47.4245677, 8.5119621 47.4246333, 8.5118422 47.4246741)",residential,,413.59600000000006,Wolfswinkel,False,30
3114,60116020,517227055,"LINESTRING (8.516939900000001 47.4237924, 8.5188158 47.423818, 8.5188576 47.4238187, 8.519206799999999 47.4238249, 8.5196386 47.4238374, 8.5197336 47.4238402, 8.520117000000001 47.4238456, 8.520550200000001 47.4238511, 8.5206572 47.4238529, 8.5208137 47.4238555, 8.521809899999999 47.4238617, 8.5224618 47.4238785, 8.5227106 47.4238826, 8.5227781 47.4238837, 8.522953299999999 47.4238865, 8.523118999999999 47.4238892, 8.5238832 47.4239017, 8.524199100000001 47.4239068, 8.5242646 47.4239078, 8.5244114 47.4239113, 8.524532199999999 47.4239229, 8.5247419 47.4239563, 8.5249159 47.4239948, 8.525031 47.4240316, 8.525048999999999 47.4240374, 8.525197 47.4240791, 8.525471100000001 47.424102)",unclassified,1,645.3410000000001,Schwandenholzstrasse,False,30
3115,60116020,60118882,"LINESTRING (8.516939900000001 47.4237924, 8.516884299999999 47.4237316, 8.5168482 47.4236846, 8.5167435 47.4235956, 8.5166287 47.4235179, 8.5165051 47.4234421, 8.5161292 47.4232445, 8.5160062 47.4231799, 8.5157366 47.4230447, 8.515522900000001 47.4229226, 8.5153432 47.4228036, 8.5152395 47.4227215, 8.515026499999999 47.4225329, 8.5148554 47.4223399, 8.514501299999999 47.4219125, 8.5144234 47.4218218, 8.514270700000001 47.4216425, 8.5141007 47.4214596, 8.513880800000001 47.4212389, 8.5137558 47.4211067, 8.5137038 47.4210461, 8.5136798 47.4210139, 8.5136576 47.4209688, 8.5137047 47.4208555, 8.513835800000001 47.4205396, 8.5138614 47.4204663, 8.513868799999999 47.4204218, 8.5138614 47.4203723)",residential,,473.1899999999999,Reckenholzstrasse,False,30
3116,108219465,108219475,"LINESTRING (8.5232773 47.4119717, 8.523172499999999 47.4120824, 8.5229319 47.4122888, 8.5225981 47.4125752, 8.522560199999999 47.4126348, 8.5225525 47.4126786, 8.5225556 47.4127234, 8.522619199999999 47.4128125)",residential,,112.521,Käferholzstrasse,False,"['30', '50']"
3117,108219465,108222106,"LINESTRING (8.5232773 47.4119717, 8.5233793 47.4118314, 8.523455800000001 47.4116898, 8.523564500000001 47.411428, 8.523658299999999 47.411223, 8.523778699999999 47.4110504, 8.5238677 47.4109465, 8.5239329 47.4108657)",residential,,133.067,Käferholzstrasse,False,30
3118,108219465,457061634,"LINESTRING (8.5232773 47.4119717, 8.5233208 47.4119878, 8.523483799999999 47.412048, 8.523650200000001 47.412093, 8.5240977 47.4121105, 8.524205500000001 47.4121525)",residential,,74.278,Finkenrain,True,30
3119,108219475,457061634,"LINESTRING (8.522619199999999 47.4128125, 8.522778600000001 47.4127462, 8.5235907 47.4124083, 8.523888700000001 47.4122843, 8.5240752 47.4122067, 8.524205500000001 47.4121525)",primary,4,140.12099999999998,Wehntalerstrasse,False,50
3120,108219475,30064414,"LINESTRING (8.522619199999999 47.4128125, 8.5223829 47.412912, 8.52216 47.4130058, 8.5214277 47.413314, 8.520684599999999 47.4136268, 8.5202147 47.4137958, 8.5197337 47.4139495, 8.519617 47.4139882, 8.5192444 47.4140852, 8.519112399999999 47.4141157, 8.5189018 47.4141692)",primary,"['5', '4']",318.742,Wehntalerstrasse,False,50
3121,108219475,108219465,"LINESTRING (8.522619199999999 47.4128125, 8.5225556 47.4127234, 8.5225525 47.4126786, 8.522560199999999 47.4126348, 8.5225981 47.4125752, 8.5229319 47.4122888, 8.523172499999999 47.4120824, 8.5232773 47.4119717)",residential,,112.521,Käferholzstrasse,False,"['30', '50']"
3122,1355566170,28961405,"LINESTRING (8.5350939 47.3569512, 8.534835899999999 47.3565563)",secondary,,48.019,Mythenquai,False,50
3123,1355566170,1355566173,"LINESTRING (8.5350939 47.3569512, 8.534957199999999 47.356948, 8.534849700000001 47.35697, 8.534781000000001 47.357033)",secondary_link,,27.471,,False,
3124,1355566170,170424926,"LINESTRING (8.5350939 47.3569512, 8.5353653 47.357342, 8.535421700000001 47.3574385, 8.535482500000001 47.3576104, 8.5355294 47.3577611, 8.5355632 47.3580172, 8.535546 47.3584633, 8.535476600000001 47.3594096, 8.5354683 47.3595259, 8.535450300000001 47.3598147, 8.5354361 47.3600339, 8.5354168 47.360332)",secondary,3,382.576,Mythenquai,False,50
3125,1355566173,28961405,"LINESTRING (8.534781000000001 47.357033, 8.534835899999999 47.3565563)",primary,,53.168,Alfred-Escher-Strasse,False,50
3126,1355566173,34647894,"LINESTRING (8.534781000000001 47.357033, 8.534770699999999 47.3571095, 8.5347109 47.3575523, 8.5344879 47.3588647, 8.5344745 47.3589437)",primary,,213.72299999999998,Alfred-Escher-Strasse,False,50
3127,1355566173,1355566170,"LINESTRING (8.534781000000001 47.357033, 8.534849700000001 47.35697, 8.534957199999999 47.356948, 8.5350939 47.3569512)",secondary_link,,27.471,,False,
3128,1333939291,27513244,"LINESTRING (8.5491697 47.4097855, 8.549130999999999 47.4098066, 8.548351500000001 47.4102849, 8.5482157 47.4103632)",primary,3,96.344,Dörflistrasse,False,50
3129,1333939291,1333939366,"LINESTRING (8.5491697 47.4097855, 8.5492247 47.4097231, 8.5493801 47.4096016, 8.5494275 47.4095639, 8.5494895 47.4095222, 8.549614099999999 47.4094392, 8.5497222 47.4093739)",primary,2,62.09,Dörflistrasse,True,50
3130,100027499,101721131,"LINESTRING (8.543839 47.4263921, 8.544371 47.4266381)",residential,,48.476,Birchstrasse,False,30
3131,100027499,330869112,"LINESTRING (8.543839 47.4263921, 8.543921599999999 47.4262769, 8.543951699999999 47.4262162, 8.5439658 47.4261664, 8.5439658 47.4261145, 8.5439267 47.4258994)",residential,,56.863,Hertensteinstrasse,False,30
3132,100027499,4444007745,"LINESTRING (8.543839 47.4263921, 8.5436353 47.4262979, 8.5433369 47.42616, 8.543282400000001 47.4261348, 8.5429937 47.4260013, 8.542919400000001 47.425967, 8.542779899999999 47.4259025, 8.542594899999999 47.425817, 8.5425641 47.4258027, 8.542362199999999 47.4257094)",residential,,134.557,Birchstrasse,False,30
3133,100027507,101753809,"LINESTRING (8.5431518 47.4243211, 8.5431942 47.4243961, 8.543264499999999 47.4245204, 8.543345499999999 47.4246251, 8.5433886 47.4246726, 8.543405099999999 47.4246938, 8.5434257 47.4247178, 8.5435237 47.4248597, 8.543608600000001 47.4250136, 8.5437212 47.4252103, 8.5437779 47.4253093)",residential,,119.75899999999999,Hertensteinstrasse,False,30
3134,100027507,5473336308,"LINESTRING (8.5431518 47.4243211, 8.543134200000001 47.424295, 8.543112799999999 47.4242523)",residential,,8.204,Hertensteinstrasse,False,30
3135,26823805,1492865571,"LINESTRING (8.5752232 47.3785445, 8.5752767 47.3785228, 8.5753573 47.3785114, 8.5754675 47.3785152, 8.575773399999999 47.3785406, 8.575957900000001 47.3785563, 8.5761641 47.3785563, 8.576371099999999 47.3785361, 8.576537099999999 47.3785108, 8.576639399999999 47.3784921, 8.5766715 47.3784862, 8.5774235 47.3783469, 8.577527 47.3783312, 8.5777787 47.3782929, 8.5780893 47.3782968, 8.5789598 47.3783832, 8.5794029 47.3783964, 8.5798848 47.3783813, 8.5802678 47.3783515, 8.5805405 47.3783043, 8.581045100000001 47.3781869, 8.581972499999999 47.3779767, 8.5822152 47.377905, 8.5825935 47.3777798, 8.583042799999999 47.3776241, 8.5831824 47.3775689, 8.5833119 47.3775049, 8.583433400000001 47.3774327, 8.583624800000001 47.3773117, 8.5837193 47.3772456, 8.583802800000001 47.3771814, 8.583866799999999 47.3771271, 8.583903299999999 47.3770761, 8.583921999999999 47.3770225, 8.583921999999999 47.3769816, 8.583925300000001 47.3768988, 8.583918499999999 47.3764988, 8.583919399999999 47.3763244, 8.583946900000001 47.3762142, 8.583963499999999 47.3761607, 8.5839921 47.3761205, 8.5840961 47.376018, 8.584196800000001 47.3759573, 8.584311 47.3759095, 8.585108999999999 47.3756767, 8.5853152 47.3756217, 8.586660999999999 47.3752434, 8.58853 47.3747336, 8.5905922 47.3741319, 8.5909657 47.374028, 8.591205799999999 47.3739728, 8.593048899999999 47.3736513, 8.593202099999999 47.3736239, 8.5937976 47.3735723, 8.594174600000001 47.3735637, 8.594615299999999 47.3735787, 8.5959691 47.3736701, 8.5968857 47.3737325, 8.5971072 47.373745, 8.597230700000001 47.373745, 8.597354899999999 47.3737346, 8.5977607 47.3736552, 8.597916 47.3736148, 8.5983777 47.3735038, 8.598628400000001 47.3734676, 8.5991661 47.3733965, 8.599379300000001 47.3733617, 8.599586 47.3732995, 8.600661499999999 47.3729375, 8.6007692 47.3728921, 8.6008741 47.3728183, 8.600932999999999 47.3727659, 8.600989 47.3726898, 8.6010305 47.3726002, 8.6010682 47.3724944, 8.601115699999999 47.372383, 8.6011744 47.3722718, 8.6015388 47.371817)",tertiary,2,2282.475999999999,"['Katzenschwanzstrasse', 'Dreiwiesenstrasse']",False,60
3136,26823805,26823893,"LINESTRING (8.5752232 47.3785445, 8.5753398 47.3786181, 8.5754757 47.3787049, 8.575805900000001 47.3789127, 8.5764324 47.3793221, 8.5765355 47.3794049, 8.5767103 47.3795635, 8.576800199999999 47.3796426, 8.5768863 47.3797052, 8.576999600000001 47.379777, 8.577767 47.380193, 8.5778769 47.3802673, 8.5779689 47.3803523, 8.578044200000001 47.3804276, 8.5781463 47.3805299, 8.5781694 47.380553, 8.578305500000001 47.3806631, 8.5784448 47.3807489, 8.5786221 47.3808295, 8.5787703 47.3808922, 8.5790392 47.3809817, 8.579292199999999 47.3810486, 8.579541000000001 47.3811044, 8.5796349 47.3811197, 8.579716899999999 47.3811274, 8.579804899999999 47.3811309, 8.5806617 47.3811254, 8.5807909 47.3811195, 8.5809183 47.3811099, 8.5810282 47.3810911, 8.5811779 47.3810551, 8.5814007 47.3809795, 8.5818826 47.3807855, 8.5820808 47.3807135, 8.582172099999999 47.3806912, 8.5822892 47.380676, 8.582379599999999 47.3806782, 8.5824672 47.3806933, 8.582523200000001 47.3807087, 8.582585 47.3807385, 8.5826528 47.3807848, 8.582694500000001 47.3808309, 8.582720699999999 47.3808746, 8.5827373 47.3809226, 8.5827478 47.3809736, 8.5827489 47.3810258, 8.5827379 47.3810805, 8.582713800000001 47.3811529, 8.5826195 47.3813961, 8.5826083 47.3814524, 8.5826072 47.3815057, 8.5826229 47.381567, 8.5826575 47.3816341, 8.582709400000001 47.3816972, 8.582775699999999 47.3817517, 8.582843499999999 47.3817915, 8.5829229 47.3818232, 8.5830153 47.3818499, 8.583102500000001 47.3818632, 8.5832028 47.3818687, 8.583808700000001 47.3818418, 8.5839082 47.3818421, 8.5839955 47.3818508, 8.5840766 47.3818615, 8.5841592 47.3818781, 8.5842502 47.3819053, 8.5843357 47.3819422, 8.584511900000001 47.3820385, 8.584599799999999 47.3820962, 8.584702099999999 47.3821821, 8.5847914 47.3822592, 8.5849028 47.3823608, 8.5850767 47.3825165, 8.5851548 47.3825764, 8.5852185 47.3826216, 8.585864600000001 47.3830233, 8.586005699999999 47.3831067, 8.5861052 47.3831634, 8.586197 47.3832089, 8.5862523 47.3832345, 8.586321399999999 47.3832599)",secondary,2,1135.5979999999997,Tobelhofstrasse,False,60
3137,26823805,27557567,"LINESTRING (8.5752232 47.3785445, 8.575091 47.3785983, 8.574844199999999 47.3787089, 8.574476600000001 47.378899, 8.574017100000001 47.3793131)",tertiary,2,126.32,Dreiwiesenstrasse,False,50
3138,26823805,1492865663,"LINESTRING (8.5752232 47.3785445, 8.575061099999999 47.3784555, 8.574729899999999 47.3782769, 8.5746082 47.3782065, 8.5745643 47.3781686, 8.5745402 47.3781268, 8.574377800000001 47.37783, 8.5742984 47.3777154, 8.574190099999999 47.3776034)",secondary,2,134.14799999999997,Tobelhofstrasse,False,60
3139,36260993,36259683,"LINESTRING (8.5650855 47.3708104, 8.565236199999999 47.3707614)",residential,,12.589,Titlisstrasse,False,30
3140,36260993,153513359,"LINESTRING (8.5650855 47.3708104, 8.5648999 47.3708686, 8.564758599999999 47.3709042, 8.564697799999999 47.370921)",residential,,31.7,Titlisstrasse,False,30
3141,36260993,27428819,"LINESTRING (8.5650855 47.3708104, 8.564227199999999 47.3701229, 8.5641368 47.3700492)",residential,,110.764,Klosbachstrasse,False,30
3142,26823824,27551507,"LINESTRING (8.5675081 47.3762244, 8.567300400000001 47.3761638)",secondary,2,17.03,Tobelhofstrasse,False,50
3143,26823824,507956486,"LINESTRING (8.5675081 47.3762244, 8.5677991 47.3759968, 8.567860599999999 47.375938, 8.5679132 47.3758734, 8.5679456 47.3758167, 8.568095100000001 47.3755156, 8.568128700000001 47.3754366, 8.568136300000001 47.375348, 8.568133899999999 47.3748922, 8.568156399999999 47.3747386, 8.5682255 47.3746096, 8.568357900000001 47.3743817, 8.5684202 47.3741617, 8.5684833 47.3739427, 8.5686184 47.3736598, 8.568656000000001 47.3735902, 8.568712700000001 47.3735357)",residential,,319.556,Waldhausstrasse,False,50
