,osmid,geometry
261202156,261202156,POINT (-87.6735482 41.9014258)
261202157,261202157,POINT (-87.6760013 41.9013887)
261202161,261202161,POINT (-87.68209830000001 41.9012923)
261202163,261202163,POINT (-87.691901 41.9011589)
261202164,261202164,POINT (-87.6968406 41.9011061)
261202166,261202166,POINT (-87.69809309999999 41.9010944)
5247967480,5247967480,POINT (-87.7157273 41.9363475)
261202168,261202168,POINT (-87.6993157 41.9010831)
261202170,261202170,POINT (-87.7005224 41.901072)
261202171,261202171,POINT (-87.70178610000001 41.9010603)
158703871,158703871,POINT (-87.68809950000001 41.9412808)
5247967492,5247967492,POINT (-87.7124424 41.9374745)
261202194,261202194,POINT (-87.70673170000001 41.9010085)
261202196,261202196,POINT (-87.70875270000001 41.9009962)
261202199,261202199,POINT (-87.7133157 41.9009691)
261202201,261202201,POINT (-87.7140485 41.9009617)
261202203,261202203,POINT (-87.7177154 41.9009296)
261202205,261202205,POINT (-87.71893470000001 41.9009189)
261202207,261202207,POINT (-87.72137960000001 41.9008973)
261202209,261202209,POINT (-87.7225863 41.9008868)
261202211,261202211,POINT (-87.7250267 41.9008654)
261202213,261202213,POINT (-87.72624570000001 41.9008548)
261202215,261202215,POINT (-87.72748989999999 41.9008347)
261202217,261202217,POINT (-87.72870589999999 41.900815)
261202218,261202218,POINT (-87.72992840000001 41.9007952)
261202220,261202220,POINT (-87.73116210000001 41.9007753)
261202222,261202222,POINT (-87.73363620000001 41.9007353)
261202223,261202223,POINT (-87.73609140000001 41.9006956)
261202224,261202224,POINT (-87.7385555 41.9006557)
261202227,261202227,POINT (-87.7398395 41.900635)
261202228,261202228,POINT (-87.740956 41.900631)
261162243,261162243,POINT (-87.6494137 41.9074541)
261202234,261202234,POINT (-87.66257160000001 41.9014818)
261202238,261202238,POINT (-87.6823782 41.9118911)
288989504,288989504,POINT (-87.7446662 41.9899968)
288989506,288989506,POINT (-87.7471031 41.9899683)
288989507,288989507,POINT (-87.7483258 41.9887526)
261202244,261202244,POINT (-87.6700764 41.9083281)
261162245,261162245,POINT (-87.6509289 41.9071185)
261202247,261202247,POINT (-87.5998067 41.741303)
261202251,261202251,POINT (-87.587947 41.741434)
261202252,261202252,POINT (-87.5828496 41.7415125)
261202255,261202255,POINT (-87.5806712 41.7415425)
261202257,261202257,POINT (-87.6067343 41.7407906)
261202259,261202259,POINT (-87.6049407 41.740934)
6348185944,6348185944,POINT (-87.6172567 41.7791924)
288989536,288989536,POINT (-87.7483 41.9855897)
288989552,288989552,POINT (-87.74591650000001 41.989983)
288989553,288989553,POINT (-87.7330312 41.9900749)
288989559,288989559,POINT (-87.7324807 41.9900833)
2103288190,2103288190,POINT (-87.730099 41.9069597)
4334657995,4334657995,POINT (-87.6240298 41.8687414)
4334657996,4334657996,POINT (-87.6241989 41.8687399)
288989681,288989681,POINT (-87.7460564 41.9753611)
288989758,288989758,POINT (-87.7302071 41.9755091)
261218495,261218495,POINT (-87.53770539999999 41.7229308)
5893628491,5893628491,POINT (-87.6635859 41.7539883)
5893628493,5893628493,POINT (-87.6635041 41.755814)
5893628494,5893628494,POINT (-87.66363200000001 41.755812)
5893628497,5893628497,POINT (-87.66366669999999 41.7571047)
5893628505,5893628505,POINT (-87.6635752 41.7594646)
5893628506,5893628506,POINT (-87.6636998 41.7594628)
539132633,539132633,POINT (-87.66431350000001 41.7231525)
261202555,261202555,POINT (-87.5644602 41.7045795)
261202559,261202559,POINT (-87.65538479999999 41.9162114)
261202560,261202560,POINT (-87.6573315 41.9176052)
261202576,261202576,POINT (-87.71824669999999 41.7499934)
261202577,261202577,POINT (-87.7203027 41.7499508)
2412356247,2412356247,POINT (-87.6058424 41.7439612)
2412356248,2412356248,POINT (-87.609977 41.747596)
5893628569,5893628569,POINT (-87.6634468 41.7485401)
2412356249,2412356249,POINT (-87.61118690000001 41.7475781)
5893628575,5893628575,POINT (-87.6634948 41.7503606)
5893628578,5893628578,POINT (-87.6634134 41.7521906)
5893628579,5893628579,POINT (-87.663541 41.7521888)
261202613,261202613,POINT (-87.60639070000001 41.801707)
261202625,261202625,POINT (-87.6072248 41.7865713)
1472570051,1472570051,POINT (-87.66857899999999 41.9189095)
261202623,261202623,POINT (-87.60750229999999 41.7872508)
261202624,261202624,POINT (-87.60723280000001 41.7868915)
261202634,261202634,POINT (-87.63783549999999 41.8418217)
261202635,261202635,POINT (-87.6377066 41.8363241)
2412356300,2412356300,POINT (-87.607551 41.7476331)
2412356305,2412356305,POINT (-87.6123207 41.747562)
261202657,261202657,POINT (-87.6384941 41.8510958)
261202659,261202659,POINT (-87.6384626 41.8499831)
261202660,261202660,POINT (-87.63843679999999 41.849069)
2412356324,2412356324,POINT (-87.61361220000001 41.747533)
261202662,261202662,POINT (-87.6383084 41.8445238)
261202663,261202663,POINT (-87.6382828 41.8436188)
261202664,261202664,POINT (-87.63823360000001 41.8418153)
2412356323,2412356323,POINT (-87.6142136 41.7474791)
261202666,261202666,POINT (-87.6375218 41.8163185)
261202667,261202667,POINT (-87.637472 41.8144974)
261202668,261202668,POINT (-87.63733139999999 41.8223742)
261202669,261202669,POINT (-87.6342439 41.8207999)
261202670,261202670,POINT (-87.69950230000001 41.8199875)
261202671,261202671,POINT (-87.7019591 41.8199406)
261202672,261202672,POINT (-87.68964250000001 41.819621)
261202674,261202674,POINT (-87.63855049999999 41.8208131)
2412356332,2412356332,POINT (-87.6086907 41.7476161)
2412356352,2412356352,POINT (-87.60868929999999 41.7475301)
2412356354,2412356354,POINT (-87.6124713 41.7475587)
2412356355,2412356355,POINT (-87.6124712 41.7474636)
261218503,261218503,POINT (-87.5376892 41.7119603)
261218504,261218504,POINT (-87.5376902 41.7063941)
288990019,288990019,POINT (-87.7284124 41.9828226)
261202767,261202767,POINT (-87.62400289999999 41.7910462)
261202771,261202771,POINT (-87.6191371 41.7911246)
261202774,261202774,POINT (-87.615878 41.7911771)
261218506,261218506,POINT (-87.5376905 41.7045794)
261202782,261202782,POINT (-87.59645999999999 41.7914457)
261202785,261202785,POINT (-87.59025990000001 41.7915094)
288990074,288990074,POINT (-87.7284598 41.9843113)
261202817,261202817,POINT (-87.8169127 41.9742917)
261202818,261202818,POINT (-87.8169046 41.9751791)
261202819,261202819,POINT (-87.8168964 41.9761027)
261202820,261202820,POINT (-87.8168368 41.9826131)
261202822,261202822,POINT (-87.8168295 41.9834978)
261202823,261202823,POINT (-87.8168345 41.9851727)
261202824,261202824,POINT (-87.8168239 41.9856705)
288990084,288990084,POINT (-87.72847849999999 41.9849225)
261218508,261218508,POINT (-87.5376912 41.7009341)
261202830,261202830,POINT (-87.8168215 41.9869889)
261202831,261202831,POINT (-87.8167359 41.9924598)
261202832,261202832,POINT (-87.81673259999999 41.9932895)
261202833,261202833,POINT (-87.8167278 41.993463)
261202834,261202834,POINT (-87.81672020000001 41.9941999)
261202835,261202835,POINT (-87.8167203 41.9943992)
261202836,261202836,POINT (-87.8167145 41.9951153)
261202837,261202837,POINT (-87.8167124 41.9953815)
261202838,261202838,POINT (-87.81673019999999 41.9978916)
288990109,288990109,POINT (-87.72850680000001 41.9858494)
261202846,261202846,POINT (-87.8167959 41.9451822)
261202847,261202847,POINT (-87.8169285 41.9487142)
261202848,261202848,POINT (-87.8169446 41.9491441)
261202849,261202849,POINT (-87.8164689 42.0041605)
261202850,261202850,POINT (-87.8164544 42.0059955)
261202851,261202851,POINT (-87.81642770000001 42.007825)
261202852,261202852,POINT (-87.8164062 42.0096476)
288990116,288990116,POINT (-87.73008230000001 41.9901239)
261202854,261202854,POINT (-87.8163758 42.0132809)
261202855,261202855,POINT (-87.8163481 42.0169306)
261218509,261218509,POINT (-87.5376921 41.6954958)
288990130,288990130,POINT (-87.7300833 41.99025)
261202928,261202928,POINT (-87.60149029999999 41.6894282)
7208805369,7208805369,POINT (-87.74102619999999 41.7870824)
7208805371,7208805371,POINT (-87.7409385 41.7903303)
4474381313,4474381313,POINT (-87.6650399 41.8140723)
4474381314,4474381314,POINT (-87.6651603 41.8140708)
4474381315,4474381315,POINT (-87.6650441 41.8086046)
4474381316,4474381316,POINT (-87.6649003 41.8086067)
4474381317,4474381317,POINT (-87.6649536 41.8104317)
4474381319,4474381319,POINT (-87.6650757 41.8104312)
4474381320,4474381320,POINT (-87.664996 41.812228)
4474381321,4474381321,POINT (-87.66511490000001 41.812241)
4474381322,4474381322,POINT (-87.6649384 41.8049785)
4474381323,4474381323,POINT (-87.6652064 41.8158723)
4474381318,4474381318,POINT (-87.6648115 41.8049799)
261202961,261202961,POINT (-87.7025436 41.9207044)
261202962,261202962,POINT (-87.70531 41.9206779)
261202963,261202963,POINT (-87.7022226 41.9215025)
261202964,261202964,POINT (-87.7071071 41.9214624)
353176561,353176561,POINT (-87.5466275 41.7412481)
286368851,286368851,POINT (-87.6535512 41.9235671)
286368854,286368854,POINT (-87.65469760000001 41.9217282)
261203050,261203050,POINT (-87.7780238 41.9201591)
261203051,261203051,POINT (-87.77923629999999 41.9201441)
261203052,261203052,POINT (-87.7804629 41.9201288)
261203054,261203054,POINT (-87.7001405 41.9216606)
261203055,261203055,POINT (-87.6987373 41.9216819)
261203056,261203056,POINT (-87.697316 41.9216965)
261203060,261203060,POINT (-87.6826619 41.9219153)
261203061,261203061,POINT (-87.6836843 41.9219042)
261203064,261203064,POINT (-87.7103616 41.9210286)
261203066,261203066,POINT (-87.71361899999999 41.9209883)
261203067,261203067,POINT (-87.7181226 41.9209327)
261203068,261203068,POINT (-87.71932630000001 41.9209178)
261203069,261203069,POINT (-87.7217661 41.9208877)
261203074,261203074,POINT (-87.7291117 41.920797)
261203075,261203075,POINT (-87.73033839999999 41.9207818)
261203076,261203076,POINT (-87.7315541 41.9207669)
261203077,261203077,POINT (-87.7340083 41.9207365)
261203079,261203079,POINT (-87.73887000000001 41.9206765)
261203081,261203081,POINT (-87.7417274 41.9206412)
261203082,261203082,POINT (-87.7425605 41.9206311)
261203084,261203084,POINT (-87.7474395 41.9205717)
261203085,261203085,POINT (-87.74866230000001 41.9205566)
261203087,261203087,POINT (-87.7511149 41.9205273)
261203086,261203086,POINT (-87.7498904 41.9205414)
261203088,261203088,POINT (-87.7523363 41.9205128)
261203089,261203089,POINT (-87.7535748 41.9204958)
261203090,261203090,POINT (-87.7548082 41.9204805)
261203091,261203091,POINT (-87.7560448 41.9204652)
261203092,261203092,POINT (-87.75972280000001 41.9204197)
261203093,261203093,POINT (-87.760938 41.9204046)
261203095,261203095,POINT (-87.8006336 41.9199074)
261203096,261203096,POINT (-87.804289 41.9198763)
261203104,261203104,POINT (-87.7658424 41.9203376)
261203105,261203105,POINT (-87.76828190000001 41.9202997)
261203106,261203106,POINT (-87.7694934 41.920281)
261203108,261203108,POINT (-87.7817008 41.9209108)
261203109,261203109,POINT (-87.7829006 41.9206116)
261203110,261203110,POINT (-87.78411800000001 41.9203235)
261203112,261203112,POINT (-87.7865552 41.9200303)
261203113,261203113,POINT (-87.7877585 41.9200229)
261203174,261203174,POINT (-87.58833 41.7578269)
261203175,261203175,POINT (-87.5589064 41.7580672)
261203176,261203176,POINT (-87.5992839 41.7575962)
261203177,261203177,POINT (-87.5980692 41.7573408)
261203193,261203193,POINT (-87.6342013 41.7990735)
261203194,261203194,POINT (-87.6744281 41.7980366)
261203195,261203195,POINT (-87.6768445 41.7980064)
261203196,261203196,POINT (-87.67869520000001 41.7979852)
6341895481,6341895481,POINT (-87.6453372 41.8508586)
261203334,261203334,POINT (-87.5579503 41.719019)
261203335,261203335,POINT (-87.5579221 41.7172736)
261203336,261203336,POINT (-87.5585537 41.7572691)
261203337,261203337,POINT (-87.5584439 41.7518372)
261203345,261203345,POINT (-87.5582868 41.7354685)
261203346,261203346,POINT (-87.55825609999999 41.7336542)
261203348,261203348,POINT (-87.5589015 41.7482071)
261203350,261203350,POINT (-87.5588705 41.7463761)
261203351,261203351,POINT (-87.5588389 41.7445679)
261203353,261203353,POINT (-87.5587716 41.7409214)
261203352,261203352,POINT (-87.5588054 41.7427482)
261203347,261203347,POINT (-87.5589556 41.75183)
261203357,261203357,POINT (-87.55684220000001 41.6646775)
261203359,261203359,POINT (-87.55684340000001 41.6591946)
261203358,261203358,POINT (-87.55684960000001 41.6610262)
261203365,261203365,POINT (-87.5581179 41.7281677)
261203366,261203366,POINT (-87.55803539999999 41.7245149)
261203370,261203370,POINT (-87.5579832 41.7226808)
272213455,272213455,POINT (-87.6241438 41.8941405)
261203449,261203449,POINT (-87.6962456 41.8573894)
261203453,261203453,POINT (-87.69680320000001 41.8631516)
261203454,261203454,POINT (-87.6992908 41.8659331)
261203451,261203451,POINT (-87.69654869999999 41.8607236)
427140627,427140627,POINT (-87.66455379999999 41.8642038)
271164975,271164975,POINT (-87.636802 41.8820597)
261214601,261214601,POINT (-87.6435759 41.8271403)
286369393,286369393,POINT (-87.65591360000001 41.9217109)
286369395,286369395,POINT (-87.6571276 41.9216937)
718382739,718382739,POINT (-87.63337749999999 41.6745385)
718382741,718382741,POINT (-87.6333673 41.6740288)
718382742,718382742,POINT (-87.6549275 41.6776286)
305910891,305910891,POINT (-87.7241547 41.9610008)
718382750,718382750,POINT (-87.6381804 41.6741976)
718382751,718382751,POINT (-87.638183 41.6742747)
261203620,261203620,POINT (-87.56335900000001 41.7117331)
261203621,261203621,POINT (-87.5633208 41.7099174)
261203622,261203622,POINT (-87.5632725 41.706398)
261203623,261203623,POINT (-87.56325200000001 41.704582)
261203624,261203624,POINT (-87.5632325 41.7027739)
261203625,261203625,POINT (-87.5632033 41.7009542)
261203628,261203628,POINT (-87.81158569999999 41.9954318)
261203634,261203634,POINT (-87.8113046 41.9379925)
261203636,261203636,POINT (-87.812014 41.9488074)
261203637,261203637,POINT (-87.81211089999999 41.950613)
261203638,261203638,POINT (-87.81216809999999 41.9515076)
718382772,718382772,POINT (-87.6237526 41.6744573)
718382786,718382786,POINT (-87.6177017 41.6745502)
261203653,261203653,POINT (-87.81200459999999 41.9762241)
261203688,261203688,POINT (-87.811886 41.9826315)
261203689,261203689,POINT (-87.8118802 41.9852996)
261203692,261203692,POINT (-87.811612 42.0043152)
261203696,261203696,POINT (-87.8114918 42.0134075)
261203697,261203697,POINT (-87.8114673 42.0170405)
261162534,261162534,POINT (-87.6882914 41.7054171)
261203699,261203699,POINT (-87.81156660000001 41.9362416)
261203701,261203701,POINT (-87.81375439999999 41.9979729)
261203703,261203703,POINT (-87.81125830000001 42.0013369)
718382844,718382844,POINT (-87.654574 41.6759015)
261162539,261162539,POINT (-87.68809950000001 41.6999296)
718382871,718382871,POINT (-87.6441724 41.6725618)
246785832,246785832,POINT (-87.7072754 41.9263808)
246785833,246785833,POINT (-87.7069104 41.9262203)
286369616,286369616,POINT (-87.663327 41.9252159)
261162561,261162561,POINT (-87.6878506 41.7081558)
261162574,261162574,POINT (-87.689215 41.7592219)
2394007483,2394007483,POINT (-87.6286331 41.6979825)
931243975,931243975,POINT (-87.62069289999999 41.8858348)
931243978,931243978,POINT (-87.62061869999999 41.8858353)
7229515761,7229515761,POINT (-87.7159315 41.9723643)
261162590,261162590,POINT (-87.6871939 41.688087)
261204040,261204040,POINT (-87.647614 41.8255429)
261204041,261204041,POINT (-87.6508285 41.8254905)
261204045,261204045,POINT (-87.6885146 41.8247389)
261204046,261204046,POINT (-87.6888225 41.8247328)
261204048,261204048,POINT (-87.68978679999999 41.8247135)
261204049,261204049,POINT (-87.692217 41.8246648)
261204050,261204050,POINT (-87.69956259999999 41.8245176)
261204052,261204052,POINT (-87.7020031 41.8244687)
261204053,261204053,POINT (-87.7068962 41.8243769)
538028121,538028121,POINT (-87.72862019999999 41.7694842)
261204064,261204064,POINT (-87.6690413 41.8249889)
261204065,261204065,POINT (-87.67146409999999 41.824961)
261204067,261204067,POINT (-87.672695 41.8249468)
261204068,261204068,POINT (-87.67391979999999 41.8249327)
261204074,261204074,POINT (-87.6386638 41.8253721)
261204075,261204075,POINT (-87.6423216 41.8253348)
261204076,261204076,POINT (-87.643519 41.8253151)
261204080,261204080,POINT (-87.65082219999999 41.8252457)
261204084,261204084,POINT (-87.6555603 41.8251854)
5578498021,5578498021,POINT (-87.6068939 41.7220654)
4191004794,4191004794,POINT (-87.79111109999999 41.9091967)
5578498024,5578498024,POINT (-87.6093987 41.7219231)
538028217,538028217,POINT (-87.7249735 41.7695251)
6341896385,6341896385,POINT (-87.6447064 41.8504909)
427141366,427141366,POINT (-87.6702337 41.8659436)
427141383,427141383,POINT (-87.66714 41.8659721)
538028302,538028302,POINT (-87.7310583 41.7694569)
538028307,538028307,POINT (-87.727403 41.7694979)
538028319,538028319,POINT (-87.72375270000001 41.7695388)
427141412,427141412,POINT (-87.6656656 41.8660008)
538028326,538028326,POINT (-87.72619 41.7695115)
5192919366,5192919366,POINT (-87.6957173 41.8601463)
538028359,538028359,POINT (-87.72984630000001 41.7694705)
5192919394,5192919394,POINT (-87.6956888 41.8592264)
5192919400,5192919400,POINT (-87.6957168 41.8601273)
619030956,619030956,POINT (-87.61398579999999 41.8916479)
619030959,619030959,POINT (-87.61412679999999 41.8880201)
619030961,619030961,POINT (-87.6139676 41.8910944)
619030962,619030962,POINT (-87.61399729999999 41.8919098)
619030980,619030980,POINT (-87.6151976 41.8918751)
619030981,619030981,POINT (-87.6151761 41.8910868)
261204442,261204442,POINT (-87.635177 41.7918451)
261204443,261204443,POINT (-87.71349720000001 41.7906421)
261204444,261204444,POINT (-87.7181843 41.7905641)
261204446,261204446,POINT (-87.7230799 41.7904929)
261204448,261204448,POINT (-87.7279849 41.7904467)
261204449,261204449,POINT (-87.63553640000001 41.7917025)
261204447,261204447,POINT (-87.7255371 41.7904653)
261204445,261204445,POINT (-87.72064159999999 41.79053)
366586344,366586344,POINT (-87.6759045 41.8085034)
366586346,366586346,POINT (-87.6637358 41.807443)
261204464,261204464,POINT (-87.776758 42.0063113)
261204465,261204465,POINT (-87.77451019999999 42.007394)
261204468,261204468,POINT (-87.7707857 41.7907346)
261204469,261204469,POINT (-87.7706958 41.7889025)
261204471,261204471,POINT (-87.7705574 41.7852289)
261204470,261204470,POINT (-87.77062909999999 41.787071)
261204475,261204475,POINT (-87.7704968 41.7838769)
261204480,261204480,POINT (-87.7710204 41.7980744)
261204481,261204481,POINT (-87.77095780000001 41.7962686)
261204482,261204482,POINT (-87.7708074 41.7944169)
261204476,261204476,POINT (-87.7703377 41.7797274)
261204487,261204487,POINT (-87.77293040000001 41.8776397)
261204489,261204489,POINT (-87.77307 41.8703287)
261204490,261204490,POINT (-87.7729647 41.8673056)
261204537,261204537,POINT (-87.6522969 41.8933641)
261204543,261204543,POINT (-87.65219449999999 41.8877551)
261204546,261204546,POINT (-87.6522283 41.8890018)
261204548,261204548,POINT (-87.6522587 41.8900351)
261204557,261204557,POINT (-87.6526161 41.8950223)
4332563051,4332563051,POINT (-87.72190209999999 41.7494605)
4332563053,4332563053,POINT (-87.71946010000001 41.7494924)
4332563055,4332563055,POINT (-87.718233 41.7495148)
4332563058,4332563058,POINT (-87.7161564 41.7495491)
4332563056,4332563056,POINT (-87.7170316 41.749535)
261204635,261204635,POINT (-87.7102524 41.6831993)
261204642,261204642,POINT (-87.6469793 41.6842305)
261204653,261204653,POINT (-87.6845927 41.6835854)
261204654,261204654,POINT (-87.68564840000001 41.6835698)
261204682,261204682,POINT (-87.6692252 41.8322991)
261204683,261204683,POINT (-87.66913390000001 41.828639)
261204685,261204685,POINT (-87.66908460000001 41.8268139)
261204688,261204688,POINT (-87.6680334 41.7867011)
261204690,261204690,POINT (-87.6679046 41.7812441)
261204691,261204691,POINT (-87.6677806 41.7757866)
261204693,261204693,POINT (-87.66775850000001 41.7739745)
261204695,261204695,POINT (-87.6675589 41.7685166)
261204696,261204696,POINT (-87.6675158 41.7666886)
261204698,261204698,POINT (-87.6674648 41.7648798)
261204699,261204699,POINT (-87.6674132 41.763051)
261204701,261204701,POINT (-87.66734940000001 41.7612433)
261204702,261204702,POINT (-87.667327 41.7594117)
261204708,261204708,POINT (-87.6682239 41.7936178)
261204709,261204709,POINT (-87.6681882 41.7921733)
261204710,261204710,POINT (-87.6681432 41.7903556)
261204711,261204711,POINT (-87.668098 41.7885279)
261204712,261204712,POINT (-87.6680831 41.7878469)
261204714,261204714,POINT (-87.66880810000001 41.8158346)
261204715,261204715,POINT (-87.6687658 41.8140251)
261204716,261204716,POINT (-87.6687233 41.8122066)
261204717,261204717,POINT (-87.6686808 41.8103897)
261204718,261204718,POINT (-87.6685366 41.8049391)
261204720,261204720,POINT (-87.6684856 41.8031146)
261204721,261204721,POINT (-87.6684346 41.8012909)
261204722,261204722,POINT (-87.66838370000001 41.7994711)
261204723,261204723,POINT (-87.66833250000001 41.7976435)
261204724,261204724,POINT (-87.6682813 41.7958189)
261204725,261204725,POINT (-87.6682303 41.7939908)
261204726,261204726,POINT (-87.666737 41.7302165)
261204728,261204728,POINT (-87.6673631 41.7284324)
6131657470,6131657470,POINT (-87.6739589 41.9286424)
261204739,261204739,POINT (-87.6669258 41.744858)
261204741,261204741,POINT (-87.6668548 41.741204)
261204742,261204742,POINT (-87.66671220000001 41.7357358)
261204736,261204736,POINT (-87.6671205 41.7521383)
261204744,261204744,POINT (-87.6666503 41.7339234)
261204747,261204747,POINT (-87.6665453 41.7302175)
261204758,261204758,POINT (-87.72818770000001 41.8833344)
261204760,261204760,POINT (-87.7282312 41.8846591)
261204762,261204762,POINT (-87.72826209999999 41.8855995)
261204763,261204763,POINT (-87.7283015 41.8867984)
261204768,261204768,POINT (-87.7292003 41.945596)
261204769,261204769,POINT (-87.7292183 41.9463503)
261204773,261204773,POINT (-87.73022690000001 41.9625054)
261204774,261204774,POINT (-87.7303326 41.964077)
261204777,261204777,POINT (-87.7305528 41.9700479)
1427745578,1427745578,POINT (-87.61763620000001 41.8530087)
261204784,261204784,POINT (-87.7294306 41.9317622)
261204788,261204788,POINT (-87.7294811 41.9336074)
261204789,261204789,POINT (-87.72956379999999 41.9363262)
261204791,261204791,POINT (-87.7295915 41.9372402)
261204792,261204792,POINT (-87.72961909999999 41.938152)
261204795,261204795,POINT (-87.7296621 41.9399739)
261204797,261204797,POINT (-87.729725 41.941774)
261204800,261204800,POINT (-87.73091599999999 41.9842823)
261204805,261204805,POINT (-87.7285979 41.8971691)
261204807,261204807,POINT (-87.7286508 41.8989549)
261204808,261204808,POINT (-87.7287602 41.9026383)
261204810,261204810,POINT (-87.7288135 41.9044313)
261204811,261204811,POINT (-87.7288405 41.9053403)
261204813,261204813,POINT (-87.7288677 41.9062546)
261204814,261204814,POINT (-87.7288944 41.9071504)
254913359,254913359,POINT (-87.63420189999999 41.8965891)
261204817,261204817,POINT (-87.72893929999999 41.9086615)
261204819,261204819,POINT (-87.7288219 41.9116743)
261204822,261204822,POINT (-87.7289407 41.9153127)
261204823,261204823,POINT (-87.7290031 41.9171406)
261204828,261204828,POINT (-87.7312925 41.9919259)
261204830,261204830,POINT (-87.7313204 41.9953391)
261204837,261204837,POINT (-87.68024629999999 41.8786947)
261204840,261204840,POINT (-87.6755148 41.7046442)
261204842,261204842,POINT (-87.675416 41.7009994)
261204843,261204843,POINT (-87.6753562 41.6991459)
261204848,261204848,POINT (-87.67889719999999 41.8285391)
261204850,261204850,POINT (-87.67884309999999 41.826706)
261204854,261204854,POINT (-87.6778939 41.7920525)
1427745657,1427745657,POINT (-87.6150875 41.8530195)
261204856,261204856,POINT (-87.6778331 41.7902298)
1427745658,1427745658,POINT (-87.6139108 41.854586)
261204861,261204861,POINT (-87.6763811 41.7338148)
261204863,261204863,POINT (-87.67636349999999 41.733356)
261204865,261204865,POINT (-87.676306 41.7313145)
261204867,261204867,POINT (-87.6762267 41.7283238)
261204868,261204868,POINT (-87.676117 41.7246808)
261204866,261204866,POINT (-87.6762799 41.7301574)
261204870,261204870,POINT (-87.6760104 41.7210962)
261204872,261204872,POINT (-87.6759553 41.7192095)
261204874,261204874,POINT (-87.6759022 41.7173867)
261204876,261204876,POINT (-87.67579619999999 41.7137541)
261204880,261204880,POINT (-87.6796968 41.8583604)
261204881,261204881,POINT (-87.6796825 41.8576281)
261204884,261204884,POINT (-87.67740430000001 41.7566174)
1427745685,1427745685,POINT (-87.6205763 41.848405)
261204887,261204887,POINT (-87.67683220000001 41.7548967)
261204888,261204888,POINT (-87.67678840000001 41.7532467)
261204890,261204890,POINT (-87.6767541 41.7524061)
261204892,261204892,POINT (-87.676834 41.7520052)
261204900,261204900,POINT (-87.6780213 41.7970434)
261204893,261204893,POINT (-87.6767833 41.7501833)
261204903,261204903,POINT (-87.6790891 41.8357997)
261204904,261204904,POINT (-87.6789983 41.8321722)
261204909,261204909,POINT (-87.67655000000001 41.740533)
261204908,261204908,POINT (-87.676551 41.7410734)
261204918,261204918,POINT (-87.6774219 41.7738537)
261204920,261204920,POINT (-87.67722500000001 41.771122)
261204922,261204922,POINT (-87.6771803 41.7693117)
261204923,261204923,POINT (-87.67715800000001 41.768412)
261204926,261204926,POINT (-87.6771131 41.7665918)
261204927,261204927,POINT (-87.6770908 41.7656901)
261204929,261204929,POINT (-87.6770683 41.7647796)
1370022131,1370022131,POINT (-87.66310060000001 41.9689731)
1370022132,1370022132,POINT (-87.66288040000001 41.9687299)
1370022134,1370022134,POINT (-87.66235090000001 41.9636995)
5213629466,5213629466,POINT (-87.79478469999999 41.9090227)
1308208275,1308208275,POINT (-87.67615360000001 41.8649545)
1308208283,1308208283,POINT (-87.6765552 41.8750162)
1308208293,1308208293,POINT (-87.6761929 41.8643205)
1308208294,1308208294,POINT (-87.67634889999999 41.8666937)
1308208299,1308208299,POINT (-87.67628430000001 41.8649527)
1308208304,1308208304,POINT (-87.67617679999999 41.8658453)
1308208313,1308208313,POINT (-87.67619860000001 41.8666954)
1308208314,1308208314,POINT (-87.67629770000001 41.8728653)
261205188,261205188,POINT (-87.5482025 41.741581)
1308208334,1308208334,POINT (-87.6764618 41.8727374)
261205209,261205209,POINT (-87.6286073 41.8413036)
261205210,261205210,POINT (-87.6291707 41.8412563)
1308208346,1308208346,POINT (-87.6763467 41.8679331)
261205212,261205212,POINT (-87.6317478 41.8411688)
261205214,261205214,POINT (-87.6364432 41.8411089)
261205215,261205215,POINT (-87.6364591 41.8418224)
1308208349,1308208349,POINT (-87.6764179 41.8750161)
261205213,261205213,POINT (-87.6329561 41.8411503)
261205218,261205218,POINT (-87.63908410000001 41.8418016)
261205219,261205219,POINT (-87.6398628 41.8417902)
261205221,261205221,POINT (-87.64393889999999 41.8417234)
261205220,261205220,POINT (-87.64272440000001 41.8417429)
261205224,261205224,POINT (-87.64976780000001 41.8413333)
1308208364,1308208364,POINT (-87.67620169999999 41.8668192)
1308208368,1308208368,POINT (-87.6763493 41.8668172)
1308208371,1308208371,POINT (-87.6763098 41.8658431)
261205271,261205271,POINT (-87.62020819999999 41.6689474)
261205287,261205287,POINT (-87.6149806 41.80303)
261205288,261205288,POINT (-87.61401909999999 41.8030457)
261205289,261205289,POINT (-87.6125368 41.8030703)
261205290,261205290,POINT (-87.6100629 41.8031161)
261205292,261205292,POINT (-87.60792050000001 41.8031498)
261205293,261205293,POINT (-87.6064363 41.8031731)
261205295,261205295,POINT (-87.58645679999999 41.8034171)
261205296,261205296,POINT (-87.5854313 41.8034298)
271166785,271166785,POINT (-87.6370166 41.8819097)
3586502021,3586502021,POINT (-87.7016232 41.9139248)
261205457,261205457,POINT (-87.66854789999999 41.8973107)
261205458,261205458,POINT (-87.66977660000001 41.8972919)
261205459,261205459,POINT (-87.6709989 41.8972731)
286371348,286371348,POINT (-87.649697 41.9236257)
286371375,286371375,POINT (-87.64993939999999 41.9248817)
271167049,271167049,POINT (-87.63679 41.8829671)
3536432733,3536432733,POINT (-87.7755222 41.9069942)
