,osmid,geometry
261651353,261651353,POINT (8.556873 47.3705144)
261651354,261651354,POINT (8.555963 47.3713245)
261651355,261651355,POINT (8.555854 47.3707353)
109476781,109476781,POINT (8.5076565 47.4177608)
1044085694,1044085694,POINT (8.4993651 47.3773275)
5473336308,5473336308,POINT (8.543112799999999 47.4242523)
5341084676,5341084676,POINT (8.518353299999999 47.3862759)
5341084677,5341084677,POINT (8.5183926 47.3862182)
153517090,153517090,POINT (8.559662100000001 47.3768262)
1667202122,1667202122,POINT (8.5351325 47.4230207)
1238727784,1238727784,POINT (8.530327399999999 47.3688253)
3368189046,3368189046,POINT (8.5773416 47.3502034)
5176392827,5176392827,POINT (8.516924299999999 47.4032616)
5473336452,5473336452,POINT (8.548780199999999 47.4214286)
1041857688,1041857688,POINT (8.505706999999999 47.4012122)
4948524201,4948524201,POINT (8.502925599999999 47.3690273)
109477044,109477044,POINT (8.5113542 47.4164376)
129989814,129989814,POINT (8.5563608 47.3807985)
129989815,129989815,POINT (8.552329800000001 47.3825711)
92568776,92568776,POINT (8.547610300000001 47.4166753)
263683272,263683272,POINT (8.551359700000001 47.3734613)
92568779,92568779,POINT (8.5482484 47.4156267)
92568780,92568780,POINT (8.548348499999999 47.4153953)
263683273,263683273,POINT (8.551610800000001 47.3730697)
3320872153,3320872153,POINT (8.4884047 47.3758449)
4392778978,4392778978,POINT (8.535738200000001 47.3760487)
1240300794,1240300794,POINT (8.537111599999999 47.3354064)
129989925,129989925,POINT (8.557488899999999 47.3782856)
129989926,129989926,POINT (8.554820400000001 47.3798554)
335904067,335904067,POINT (8.552074899999999 47.4251069)
387939688,387939688,POINT (8.5518467 47.4079593)
5427002738,5427002738,POINT (8.5533228 47.3652508)
387939699,387939699,POINT (8.553073100000001 47.4076032)
5427002739,5427002739,POINT (8.5538282 47.3650301)
27557273,27557273,POINT (8.552261100000001 47.3698606)
27557271,27557271,POINT (8.553993800000001 47.3680626)
27557270,27557270,POINT (8.551056000000001 47.3668426)
27557276,27557276,POINT (8.5497376 47.3694186)
27557278,27557278,POINT (8.5508025 47.3685544)
2211544485,2211544485,POINT (8.5067722 47.3776217)
118062502,118062502,POINT (8.563873600000001 47.4098426)
27557291,27557291,POINT (8.5503839 47.3682424)
27557295,27557295,POINT (8.5490849 47.3690517)
27557296,27557296,POINT (8.548466100000001 47.3694371)
118062517,118062517,POINT (8.565256 47.4082189)
2559999453,2559999453,POINT (8.4886993 47.3755824)
27557350,27557350,POINT (8.5501734 47.370311)
27557356,27557356,POINT (8.5520473 47.370262)
27557357,27557357,POINT (8.552406100000001 47.3701315)
27557362,27557362,POINT (8.557937600000001 47.3714426)
27557363,27557363,POINT (8.558891600000001 47.3718319)
27557364,27557364,POINT (8.5597668 47.3718537)
5318671873,5318671873,POINT (8.531605300000001 47.3828743)
151354945,151354945,POINT (8.5984795 47.358566)
4948524614,4948524614,POINT (8.5159857 47.3587108)
3988553290,3988553290,POINT (8.586181 47.3570037)
60120450,60120450,POINT (8.5280285 47.4113269)
60120451,60120451,POINT (8.5298908 47.4109875)
664698493,664698493,POINT (8.550283800000001 47.3922209)
27557503,27557503,POINT (8.560843 47.3728121)
60120452,60120452,POINT (8.5325138 47.4105129)
60120454,60120454,POINT (8.526089600000001 47.4122888)
60120456,60120456,POINT (8.5288146 47.4120917)
27557541,27557541,POINT (8.566781900000001 47.3773825)
27557550,27557550,POINT (8.5676305 47.3764931)
27557554,27557554,POINT (8.569077 47.3786461)
258375353,258375353,POINT (8.501687499999999 47.3698849)
27557560,27557560,POINT (8.5713107 47.37829)
27557567,27557567,POINT (8.574017100000001 47.3793131)
27557565,27557565,POINT (8.573113299999999 47.3788863)
27557569,27557569,POINT (8.5725964 47.3805634)
27557573,27557573,POINT (8.574138100000001 47.3839487)
265649860,265649860,POINT (8.504312799999999 47.396527)
335904455,335904455,POINT (8.551902200000001 47.4250183)
27557581,27557581,POINT (8.577580599999999 47.3841467)
27557595,27557595,POINT (8.5761387 47.3842088)
258375411,258375411,POINT (8.5077091 47.3703964)
129990401,129990401,POINT (8.563450400000001 47.37619)
1381334809,1381334809,POINT (8.561478599999999 47.3735619)
379813662,379813662,POINT (8.557884100000001 47.3526181)
2185002786,2185002786,POINT (8.4918222 47.369193)
387940140,387940140,POINT (8.5575432 47.4081783)
387940151,387940151,POINT (8.5574124 47.4067412)
2884075320,2884075320,POINT (8.534793000000001 47.3765792)
387940183,387940183,POINT (8.5603509 47.4082175)
387940182,387940182,POINT (8.5603736 47.4074391)
387940192,387940192,POINT (8.5597037 47.4074349)
387940196,387940196,POINT (8.5620689 47.4074945)
5713657702,5713657702,POINT (8.522764 47.3929683)
2849865602,2849865602,POINT (8.5499999 47.3684828)
215121832,215121832,POINT (8.5607553 47.3803237)
215121834,215121834,POINT (8.5608807 47.3804207)
215121836,215121836,POINT (8.5615258 47.3809083)
2663546802,2663546802,POINT (8.561629399999999 47.3814076)
129990589,129990589,POINT (8.551754499999999 47.3823164)
387940288,387940288,POINT (8.5633982 47.4076398)
268140497,268140497,POINT (8.5161281 47.3623752)
151355356,151355356,POINT (8.597035 47.3584048)
81559550,81559550,POINT (8.516451999999999 47.3589013)
112295933,112295933,POINT (8.531777999999999 47.3929903)
258375701,258375701,POINT (8.530069599999999 47.3502623)
129990705,129990705,POINT (8.5494769 47.3808296)
92569650,92569650,POINT (8.5460508 47.4163922)
129990706,129990706,POINT (8.548061199999999 47.3803961)
92569655,92569655,POINT (8.547396900000001 47.4169713)
1050181690,1050181690,POINT (8.526386 47.3942472)
92569659,92569659,POINT (8.5481821 47.4178933)
1050181702,1050181702,POINT (8.5262145 47.3945564)
1050181708,1050181708,POINT (8.5267862 47.3944193)
1050181713,1050181713,POINT (8.526680000000001 47.3944044)
448036950,448036950,POINT (8.551505000000001 47.4019653)
1050181727,1050181727,POINT (8.526615899999999 47.3944854)
448036965,448036965,POINT (8.547382799999999 47.3986596)
147554413,147554413,POINT (8.497240100000001 47.3965868)
1050181748,1050181748,POINT (8.5266144 47.39426)
448036986,448036986,POINT (8.548818000000001 47.4002546)
147554425,147554425,POINT (8.505768 47.393861)
1493008530,1493008530,POINT (8.557152500000001 47.3568189)
2893709520,2893709520,POINT (8.496963600000001 47.3626453)
100958440,100958440,POINT (8.4905457 47.3752785)
3980755193,3980755193,POINT (8.484933099999999 47.3869509)
52789502,52789502,POINT (8.5102326 47.3784417)
151355676,151355676,POINT (8.602396499999999 47.3607267)
107118897,107118897,POINT (8.5722828 47.4104847)
2574352699,2574352699,POINT (8.5475444 47.4203192)
975677239,975677239,POINT (8.5214193 47.389441)
494829907,494829907,POINT (8.532077599999999 47.3836281)
108233070,108233070,POINT (8.512434900000001 47.4149045)
1367114109,1367114109,POINT (8.580425399999999 47.4096751)
291865014,291865014,POINT (8.498938000000001 47.4238151)
291865015,291865015,POINT (8.499793 47.4252886)
118063639,118063639,POINT (8.5640958 47.4052873)
207258154,207258154,POINT (8.4974864 47.4048424)
102400566,102400566,POINT (8.540744800000001 47.3880882)
245989946,245989946,POINT (8.4898902 47.3886763)
1949139536,1949139536,POINT (8.579274099999999 47.3864516)
1203339856,1203339856,POINT (8.557563500000001 47.4255707)
112362092,112362092,POINT (8.505215400000001 47.3970329)
3868754563,3868754563,POINT (8.519970199999999 47.3880928)
81560207,81560207,POINT (8.520351 47.3639378)
81560208,81560208,POINT (8.521597 47.3653888)
92570281,92570281,POINT (8.5497326 47.4176765)
92570284,92570284,POINT (8.5492028 47.4168787)
1790739138,1790739138,POINT (8.5496222 47.3833715)
676627168,676627168,POINT (8.4966829 47.3964427)
1492866267,1492866267,POINT (8.569395200000001 47.4057434)
27493105,27493105,POINT (8.5354942 47.4024687)
1492866268,1492866268,POINT (8.591043300000001 47.4057089)
1492866270,1492866270,POINT (8.5911832 47.4057931)
92570366,92570366,POINT (8.5485396 47.4184597)
27493150,27493150,POINT (8.5391545 47.3986755)
550142763,550142763,POINT (8.522455600000001 47.3753485)
27493175,27493175,POINT (8.5335933 47.4044605)
36143930,36143930,POINT (8.563281 47.3657019)
215122760,215122760,POINT (8.5624033 47.3806599)
109478742,109478742,POINT (8.507376199999999 47.4145993)
73630559,73630559,POINT (8.5314329 47.3408464)
5327061927,5327061927,POINT (8.5654229 47.3603759)
257917885,257917885,POINT (8.5506004 47.3720365)
676627418,676627418,POINT (8.494820900000001 47.3972138)
371753963,371753963,POINT (8.532168 47.3632455)
500913425,500913425,POINT (8.5700801 47.4038424)
102401025,102401025,POINT (8.540053500000001 47.3895864)
561218577,561218577,POINT (8.5835311 47.3994834)
676627493,676627493,POINT (8.4964089 47.3961157)
130238561,130238561,POINT (8.551971999999999 47.4016706)
561218607,561218607,POINT (8.584032799999999 47.3999952)
34505812,34505812,POINT (8.529347899999999 47.3534488)
73237606,73237606,POINT (8.524639000000001 47.3422504)
676627587,676627587,POINT (8.495050300000001 47.3966799)
4344153227,4344153227,POINT (8.5429864 47.4147343)
34505879,34505879,POINT (8.5344838 47.3726998)
148474688,148474688,POINT (8.6012907 47.3547307)
34505886,34505886,POINT (8.534277700000001 47.3723009)
34505893,34505893,POINT (8.534594800000001 47.3725618)
34505894,34505894,POINT (8.5365181 47.3730473)
5138646235,5138646235,POINT (8.5325127 47.3415067)
676627679,676627679,POINT (8.4957303 47.3968279)
108233951,108233951,POINT (8.5125267 47.4134812)
5138646268,5138646268,POINT (8.5328389 47.340718)
215123213,215123213,POINT (8.5647977 47.3815619)
34506015,34506015,POINT (8.5365132 47.3766029)
27493675,27493675,POINT (8.5490256 47.3924088)
27493684,27493684,POINT (8.536206999999999 47.3913471)
27493686,27493686,POINT (8.5377923 47.3935815)
109413689,109413689,POINT (8.548329499999999 47.4005478)
27493695,27493695,POINT (8.541531300000001 47.389225)
27493696,27493696,POINT (8.540642800000001 47.3883433)
27493697,27493697,POINT (8.542161 47.3898507)
27493698,27493698,POINT (8.544015399999999 47.3877839)
27493699,27493699,POINT (8.546034300000001 47.3870968)
5098014032,5098014032,POINT (8.4781344 47.3847144)
5098014035,5098014035,POINT (8.478011800000001 47.384925)
28935504,28935504,POINT (8.543722000000001 47.3777784)
28935506,28935506,POINT (8.5429201 47.3802734)
47744365,47744365,POINT (8.495487600000001 47.399413)
258377071,258377071,POINT (8.515052300000001 47.3316546)
47744372,47744372,POINT (8.5241551 47.3922614)
47744390,47744390,POINT (8.491046900000001 47.3882497)
47744397,47744397,POINT (8.4941695 47.3871414)
27493789,27493789,POINT (8.5434058 47.3832696)
92571074,92571074,POINT (8.5467738 47.4173365)
47744453,47744453,POINT (8.503045 47.3845349)
92571078,92571078,POINT (8.5477471 47.4185162)
1388545508,1388545508,POINT (8.559403 47.3759823)
316704317,316704317,POINT (8.566368199999999 47.3645625)
100959836,100959836,POINT (8.4922693 47.3702398)
340227415,340227415,POINT (8.5401243 47.4272293)
372737639,372737639,POINT (8.5066463 47.4165827)
258377320,258377320,POINT (8.5157057 47.3306705)
27428469,27428469,POINT (8.556787099999999 47.3715611)
372737665,372737665,POINT (8.5052371 47.4170959)
73238161,73238161,POINT (8.526449599999999 47.3408796)
81561244,81561244,POINT (8.5213175 47.367154)
36144796,36144796,POINT (8.567092799999999 47.3623532)
81561246,81561246,POINT (8.520823699999999 47.3676498)
36144829,36144829,POINT (8.5676924 47.3648482)
1023051456,1023051456,POINT (8.5462189 47.4087049)
1023051461,1023051461,POINT (8.546450800000001 47.4088104)
470910711,470910711,POINT (8.508012000000001 47.3575914)
256214779,256214779,POINT (8.566374700000001 47.4073251)
316507908,316507908,POINT (8.5165121 47.3762867)
36144911,36144911,POINT (8.5613946 47.3623805)
36144912,36144912,POINT (8.5620125 47.3625924)
316507921,316507921,POINT (8.515531599999999 47.3766214)
316507923,316507923,POINT (8.514520600000001 47.3770874)
258377504,258377504,POINT (8.5154905 47.3286103)
5508728627,5508728627,POINT (8.5358211 47.4318538)
107120438,107120438,POINT (8.572315100000001 47.4042478)
107120442,107120442,POINT (8.573020100000001 47.4061574)
107120446,107120446,POINT (8.572271600000001 47.4093251)
911771458,911771458,POINT (8.5164974 47.371936)
109872965,109872965,POINT (8.531254199999999 47.3897149)
112297790,112297790,POINT (8.532557300000001 47.3942631)
316704599,316704599,POINT (8.5665537 47.3637159)
5208180585,5208180585,POINT (8.523710299999999 47.3494061)
5208180609,5208180609,POINT (8.522070299999999 47.3485286)
109610889,109610889,POINT (8.5469443 47.3841987)
1447856040,1447856040,POINT (8.537979399999999 47.3983557)
147621803,147621803,POINT (8.493613099999999 47.371707)
147621807,147621807,POINT (8.4950677 47.3711733)
1447856053,1447856053,POINT (8.537824499999999 47.3984721)
100960201,100960201,POINT (8.4931581 47.3712242)
27428819,27428819,POINT (8.5641368 47.3700492)
63014871,63014871,POINT (8.4908123 47.3876602)
513378267,513378267,POINT (8.5263329 47.3534429)
370116575,370116575,POINT (8.5416373 47.414898)
370116576,370116576,POINT (8.539311700000001 47.4150356)
27428851,27428851,POINT (8.5634008 47.3724201)
27428859,27428859,POINT (8.5615294 47.3734827)
27428860,27428860,POINT (8.5603578 47.3753304)
470911006,470911006,POINT (8.5064063 47.3588358)
73238563,73238563,POINT (8.5268265 47.3410178)
470911030,470911030,POINT (8.5072505 47.3572793)
27494470,27494470,POINT (8.544893200000001 47.3822007)
513378383,513378383,POINT (8.5270274 47.3534917)
81561710,81561710,POINT (8.521709700000001 47.3687298)
470911096,470911096,POINT (8.506030600000001 47.3586704)
71272599,71272599,POINT (8.474062099999999 47.3944576)
84510873,84510873,POINT (8.5143287 47.3336883)
81561757,81561757,POINT (8.521821600000001 47.3666565)
2112784545,2112784545,POINT (8.5440401 47.4239386)
2112784547,2112784547,POINT (8.544392800000001 47.423814)
149457082,149457082,POINT (8.5247137 47.3878374)
81561793,81561793,POINT (8.5210098 47.3662363)
470911176,470911176,POINT (8.505678 47.3585153)
5542807795,5542807795,POINT (8.5454075 47.3901224)
73631991,73631991,POINT (8.5327226 47.3407415)
153520408,153520408,POINT (8.5635622 47.3757896)
215189798,215189798,POINT (8.568023999999999 47.3773687)
109873494,109873494,POINT (8.5339344 47.3913177)
84511064,84511064,POINT (8.5167831 47.3335967)
84511068,84511068,POINT (8.516698699999999 47.331851)
81561961,81561961,POINT (8.5204495 47.36669)
92572022,92572022,POINT (8.5451984 47.4156364)
92572026,92572026,POINT (8.545421899999999 47.4138547)
27429242,27429242,POINT (8.5604294 47.3619693)
27429270,27429270,POINT (8.563255399999999 47.3630244)
300386714,300386714,POINT (8.545064999999999 47.3664253)
27429276,27429276,POINT (8.5653083 47.3615321)
27429283,27429283,POINT (8.5654874 47.3603207)
27429288,27429288,POINT (8.5668214 47.3602949)
27429294,27429294,POINT (8.567788200000001 47.3603205)
3086649779,3086649779,POINT (8.538103 47.4298988)
3086649788,3086649788,POINT (8.543629599999999 47.4314577)
3086649789,3086649789,POINT (8.543743600000001 47.4314858)
27494852,27494852,POINT (8.5528967 47.3752921)
27494853,27494853,POINT (8.5533594 47.3759872)
81562059,81562059,POINT (8.5199259 47.3671769)
27429337,27429337,POINT (8.5757602 47.3538486)
27429338,27429338,POINT (8.577378400000001 47.3529981)
1493666302,1493666302,POINT (8.5419368 47.3756972)
27494912,27494912,POINT (8.5553022 47.3766185)
256215585,256215585,POINT (8.5687684 47.4059707)
5300718121,5300718121,POINT (8.5206442 47.3723438)
1493666365,1493666365,POINT (8.5440659 47.377041)
27494978,27494978,POINT (8.562352000000001 47.3775807)
27494979,27494979,POINT (8.559204599999999 47.3786712)
329026137,329026137,POINT (8.535353499999999 47.3613353)
524847718,524847718,POINT (8.5541888 47.4181421)
524847719,524847719,POINT (8.554355899999999 47.4179721)
27495032,27495032,POINT (8.567167899999999 47.3784401)
107121275,107121275,POINT (8.5793763 47.4074389)
107121280,107121280,POINT (8.5817107 47.4060198)
27495036,27495036,POINT (8.568284800000001 47.3785545)
27495039,27495039,POINT (8.5715635 47.3814453)
3980757636,3980757636,POINT (8.4840763 47.3871581)
462129815,462129815,POINT (8.506057200000001 47.4218738)
283413145,283413145,POINT (8.5044813 47.3998725)
38439578,38439578,POINT (8.5325129 47.3691652)
329026204,329026204,POINT (8.534083000000001 47.3612976)
110267054,110267054,POINT (8.5505149 47.4130661)
27257006,27257006,POINT (8.5089881 47.3780462)
3692137143,3692137143,POINT (8.583060700000001 47.350999)
109873902,109873902,POINT (8.535842499999999 47.3898127)
148474638,148474638,POINT (8.595458300000001 47.3584364)
5257661208,5257661208,POINT (8.5383005 47.3723961)
5257661211,5257661211,POINT (8.537639 47.3723087)
148474655,148474655,POINT (8.597894399999999 47.3571641)
148474696,148474696,POINT (8.6012459 47.3539541)
1115458389,1115458389,POINT (8.5318538 47.4076513)
5250583381,5250583381,POINT (8.532848400000001 47.364833)
63015770,63015770,POINT (8.486143 47.3827744)
63015774,63015774,POINT (8.4872593 47.3843583)
462130021,462130021,POINT (8.5059849 47.4251426)
34179965,34179965,POINT (8.532847800000001 47.3612829)
38439821,38439821,POINT (8.5264924 47.3619976)
5250583453,5250583453,POINT (8.5311261 47.3681881)
4786195359,4786195359,POINT (8.4886385 47.403957)
148474805,148474805,POINT (8.5967907 47.3552418)
148474809,148474809,POINT (8.5975813 47.3545628)
148474815,148474815,POINT (8.5965864 47.3538134)
107121631,107121631,POINT (8.5673075 47.4065926)
256216150,256216150,POINT (8.550416800000001 47.4022162)
27495540,27495540,POINT (8.5967631 47.3603824)
27495542,27495542,POINT (8.594504300000001 47.3598595)
52726907,52726907,POINT (8.525232600000001 47.3772749)
52726911,52726911,POINT (8.5260301 47.3768783)
52726920,52726920,POINT (8.524989 47.3799541)
52726923,52726923,POINT (8.527190299999999 47.3787952)
52726929,52726929,POINT (8.5255128 47.3796783)
727289022,727289022,POINT (8.583361999999999 47.3606044)
5310352578,5310352578,POINT (8.514416199999999 47.3228162)
1663208646,1663208646,POINT (8.5960182 47.3581243)
292370997,292370997,POINT (8.51235 47.4306069)
104303882,104303882,POINT (8.513567999999999 47.3765727)
61246738,61246738,POINT (8.494948000000001 47.407214)
108236046,108236046,POINT (8.5147972 47.414607)
1577028880,1577028880,POINT (8.5475745 47.3867736)
3726609681,3726609681,POINT (8.533747399999999 47.3988566)
61246742,61246742,POINT (8.495080400000001 47.4068997)
108236049,108236049,POINT (8.512719799999999 47.4152641)
253201687,253201687,POINT (8.540482799999999 47.3663359)
61246759,61246759,POINT (8.4914217 47.408353)
52727111,52727111,POINT (8.512556999999999 47.3820775)
52727120,52727120,POINT (8.5100488 47.3831435)
52727126,52727126,POINT (8.508516699999999 47.3838146)
52727130,52727130,POINT (8.5088758 47.3841963)
52727137,52727137,POINT (8.507413100000001 47.3842771)
52727141,52727141,POINT (8.5093727 47.3847698)
52727147,52727147,POINT (8.511170399999999 47.3842182)
52727153,52727153,POINT (8.513631500000001 47.3816132)
27495794,27495794,POINT (8.596544700000001 47.3590368)
27495795,27495795,POINT (8.5959217 47.3601484)
52727156,52727156,POINT (8.510563299999999 47.3836217)
1037798778,1037798778,POINT (8.5485475 47.4009168)
52727166,52727166,POINT (8.5135922 47.3827523)
52727174,52727174,POINT (8.504811999999999 47.3822442)
104304010,104304010,POINT (8.5144875 47.3758521)
1037798804,1037798804,POINT (8.549036900000001 47.400855)
1311739300,1311739300,POINT (8.4880409 47.4102812)
84512180,84512180,POINT (8.516492100000001 47.3317319)
84512183,84512183,POINT (8.515231399999999 47.3301821)
84512184,84512184,POINT (8.5147414 47.3298499)
107122127,107122127,POINT (8.563506500000001 47.4040333)
81563095,81563095,POINT (8.519735300000001 47.3652963)
107122135,107122135,POINT (8.565235899999999 47.4050935)
81563097,81563097,POINT (8.5198146 47.3658559)
81563098,81563098,POINT (8.520147 47.366947)
110398986,110398986,POINT (8.543230700000001 47.3839928)
81563190,81563190,POINT (8.5215397 47.3657191)
92573240,92573240,POINT (8.5456205 47.4115336)
147557975,147557975,POINT (8.4954474 47.3965122)
147557976,147557976,POINT (8.4960001 47.3971309)
92507779,92507779,POINT (8.555036599999999 47.3547666)
92507782,92507782,POINT (8.5532266 47.3568278)
92507783,92507783,POINT (8.5524361 47.3578115)
92507788,92507788,POINT (8.5506771 47.3600511)
81563317,81563317,POINT (8.5213644 47.3650461)
3967848189,3967848189,POINT (8.5296214 47.3794233)
364351343,364351343,POINT (8.5437072 47.4196298)
109875082,109875082,POINT (8.5363022 47.3899398)
34181019,34181019,POINT (8.528844899999999 47.3439486)
34181024,34181024,POINT (8.5274543 47.3440898)
34181027,34181027,POINT (8.5266395 47.34445)
34181030,34181030,POINT (8.5304453 47.3413276)
110399405,110399405,POINT (8.5425617 47.38323)
1055428528,1055428528,POINT (8.532318099999999 47.3903578)
107122623,107122623,POINT (8.5693547 47.4069555)
107122624,107122624,POINT (8.5683358 47.407429)
34181054,34181054,POINT (8.5261975 47.3408253)
473403327,473403327,POINT (8.514214600000001 47.3742862)
473403329,473403329,POINT (8.5139175 47.3749697)
473403330,473403330,POINT (8.514861700000001 47.3755301)
1187483597,1187483597,POINT (8.541908899999999 47.410321)
3931738064,3931738064,POINT (8.5483761 47.3842089)
3931738066,3931738066,POINT (8.5481873 47.3834057)
3931738078,3931738078,POINT (8.548342099999999 47.3845758)
34181086,34181086,POINT (8.529919100000001 47.3442853)
3931738081,3931738081,POINT (8.5482903 47.3846606)
473403370,473403370,POINT (8.509625700000001 47.3724806)
34181100,34181100,POINT (8.5280498 47.3483176)
142118900,142118900,POINT (8.4804377 47.3839032)
34181106,34181106,POINT (8.527704200000001 47.3505468)
94081078,94081078,POINT (8.543029199999999 47.4328331)
142184670,142184670,POINT (8.492964000000001 47.3931736)
146903322,146903322,POINT (8.543885299999999 47.4187965)
3225325859,3225325859,POINT (8.547794 47.3845016)
1016434979,1016434979,POINT (8.5271203 47.3876094)
145854823,145854823,POINT (8.5957191 47.4057472)
140153228,140153228,POINT (8.522141700000001 47.3902911)
5254058386,5254058386,POINT (8.535482099999999 47.3435739)
5254058388,5254058388,POINT (8.5351149 47.3440385)
382374299,382374299,POINT (8.558192099999999 47.3538758)
382374301,382374301,POINT (8.557133200000001 47.3531232)
112300460,112300460,POINT (8.531018599999999 47.3939855)
830640566,830640566,POINT (8.564991600000001 47.3596179)
4062941648,4062941648,POINT (8.501585800000001 47.4173049)
5663855130,5663855130,POINT (8.588393699999999 47.3560811)
112300595,112300595,POINT (8.5305465 47.3932139)
262378045,262378045,POINT (8.5523995 47.3740674)
262378058,262378058,POINT (8.5592054 47.37041)
262378060,262378060,POINT (8.5583975 47.3701731)
262378061,262378061,POINT (8.557710999999999 47.3699683)
262378062,262378062,POINT (8.5569752 47.3697488)
262378063,262378063,POINT (8.557951900000001 47.3688736)
262378064,262378064,POINT (8.558529500000001 47.3691341)
262378065,262378065,POINT (8.5591217 47.3694013)
262378066,262378066,POINT (8.559736900000001 47.3687458)
262378069,262378069,POINT (8.5589882 47.3684185)
5342335628,5342335628,POINT (8.5295969 47.3846635)
4362899,4362899,POINT (8.4889033 47.3931547)
4362912,4362912,POINT (8.4928908 47.3932509)
5370581679,5370581679,POINT (8.535967599999999 47.393428)
1422693043,1422693043,POINT (8.557007799999999 47.3662215)
7164891823,7164891823,POINT (8.4920157 47.3937839)
1422693055,1422693055,POINT (8.5535882 47.3665396)
1422693059,1422693059,POINT (8.5533366 47.366571)
1422693066,1422693066,POINT (8.5552645 47.3668022)
1422693067,1422693067,POINT (8.553446299999999 47.3668274)
1422693071,1422693071,POINT (8.5547155 47.3673431)
1422693072,1422693072,POINT (8.555336499999999 47.3676418)
1422693074,1422693074,POINT (8.551155899999999 47.368314)
4441084677,4441084677,POINT (8.5364614 47.4262085)
5416719128,5416719128,POINT (8.535090200000001 47.4087702)
5416719131,5416719131,POINT (8.5332477 47.407254)
5416719140,5416719140,POINT (8.533757899999999 47.4056443)
5653959470,5653959470,POINT (8.5978721 47.3571819)
107123545,107123545,POINT (8.5711344 47.4049328)
107123547,107123547,POINT (8.5714597 47.4052209)
3338244956,3338244956,POINT (8.5797194 47.3745991)
112366448,112366448,POINT (8.502272100000001 47.3998637)
3782710135,3782710135,POINT (8.5131326 47.3989755)
3782710153,3782710153,POINT (8.5155309 47.399663)
5257663388,5257663388,POINT (8.535455499999999 47.3700854)
5257663403,5257663403,POINT (8.5362279 47.3658179)
318215099,318215099,POINT (8.5329082 47.3765442)
321360836,321360836,POINT (8.5343096 47.3935753)
1608422343,1608422343,POINT (8.5463389 47.3687717)
71275580,71275580,POINT (8.4882864 47.3872732)
1108251713,1108251713,POINT (8.560235499999999 47.3618109)
1108251734,1108251734,POINT (8.5614539 47.3615853)
108237909,108237909,POINT (8.5139434 47.4153977)
1262589013,1262589013,POINT (8.5300745 47.3388014)
1108251772,1108251772,POINT (8.5603359 47.3619602)
1108251791,1108251791,POINT (8.5598712 47.361981)
1108251836,1108251836,POINT (8.5607357 47.361918)
485135571,485135571,POINT (8.5547112 47.3633423)
485135576,485135576,POINT (8.5542108 47.3633417)
485135580,485135580,POINT (8.5528397 47.3605571)
485135602,485135602,POINT (8.554874699999999 47.3589513)
258381044,258381044,POINT (8.514630800000001 47.3233995)
485135632,485135632,POINT (8.557729500000001 47.3555447)
485135637,485135637,POINT (8.5569287 47.3551931)
2466944282,2466944282,POINT (8.5219787 47.3621332)
258381168,258381168,POINT (8.5138623 47.3238603)
258381173,258381173,POINT (8.5134075 47.3269537)
5282305405,5282305405,POINT (8.5597355 47.3770646)
344888702,344888702,POINT (8.5526529 47.3706147)
92575117,92575117,POINT (8.544264500000001 47.4146689)
260674964,260674964,POINT (8.532037900000001 47.3664613)
260674967,260674967,POINT (8.5315449 47.3666956)
260674973,260674973,POINT (8.529902099999999 47.3679152)
2574357935,2574357935,POINT (8.5438917 47.4192865)
2323682771,2323682771,POINT (8.4932514 47.3795578)
79992324,79992324,POINT (8.5333802 47.3450273)
274896394,274896394,POINT (8.553339299999999 47.3625207)
1311741455,1311741455,POINT (8.4897659 47.411122)
1311741457,1311741457,POINT (8.491086299999999 47.4100976)
641766936,641766936,POINT (8.538942199999999 47.3913812)
63018530,63018530,POINT (8.4915979 47.3811814)
458462794,458462794,POINT (8.501106699999999 47.3979626)
353277535,353277535,POINT (8.5477416 47.4139096)
92509791,92509791,POINT (8.5548865 47.3536952)
92509794,92509794,POINT (8.5557401 47.3541979)
92509797,92509797,POINT (8.5571366 47.3549873)
1487640241,1487640241,POINT (8.5163046 47.3973954)
3638138589,3638138589,POINT (8.530659099999999 47.3971114)
4363999,4363999,POINT (8.4905803 47.3940894)
283088605,283088605,POINT (8.5525384 47.3781751)
3638138604,3638138604,POINT (8.525465799999999 47.3946497)
104306448,104306448,POINT (8.5151149 47.3741979)
4364052,4364052,POINT (8.493299499999999 47.3940563)
344889109,344889109,POINT (8.5538677 47.3706134)
4364056,4364056,POINT (8.4912159 47.3888543)
4364058,4364058,POINT (8.493235200000001 47.3941836)
3376191253,3376191253,POINT (8.568194800000001 47.367991)
4936603423,4936603423,POINT (8.5366392 47.3947554)
4936603427,4936603427,POINT (8.537543299999999 47.393555)
4936603447,4936603447,POINT (8.5339881 47.3967306)
4936603452,4936603452,POINT (8.533608900000001 47.3975162)
104306527,104306527,POINT (8.5147795 47.3740066)
26843007,26843007,POINT (8.5667233 47.3748879)
1371903879,1371903879,POINT (8.569149299999999 47.3650025)
26843016,26843016,POINT (8.567672999999999 47.3731502)
26843018,26843018,POINT (8.5680967 47.3728209)
26843023,26843023,POINT (8.562652699999999 47.3714703)
26843024,26843024,POINT (8.561522800000001 47.3709589)
26843027,26843027,POINT (8.558996799999999 47.3707257)
26843022,26843022,POINT (8.562661200000001 47.3715452)
26843025,26843025,POINT (8.560444800000001 47.3709375)
26843039,26843039,POINT (8.552592300000001 47.3674583)
