node_id,x,y,unique_agency_id,route_type,stop_id,stop_name,parent_station,location_type,net_type
ch:23026:2095:1:52_zürcher_verkehrsverbund,8.60737857589333,47.4000400487554,zürcher_verkehrsverbund,3.0,ch:23026:2095:1:52,"Dübendorf, Ringstrasse",Parent2095,,transit
ch:23026:872:1:51_zürcher_verkehrsverbund,8.481767149697419,47.405414915057,zürcher_verkehrsverbund,3.0,ch:23026:872:1:51,"Zürich, Frankental",Parent872,,transit
gen:23026:1000:1:10_zürcher_verkehrsverbund,8.51978385252665,47.4139077882063,zürcher_verkehrsverbund,3.0,gen:23026:1000:1:10,"Zürich, Glaubtenstrasse",Parent1000,,transit
gen:23026:1000:1:11_zürcher_verkehrsverbund,8.519307745426,47.41421173108029,zürcher_verkehrsverbund,3.0,gen:23026:1000:1:11,"Zürich, Glaubtenstrasse",Parent1000,,transit
gen:23026:1000:2:22_zürcher_verkehrsverbund,8.51931672857884,47.4145339086113,zürcher_verkehrsverbund,3.0,gen:23026:1000:2:22,"Zürich, Glaubtenstrasse",Parent1000,,transit
gen:23026:1004:1:50_zürcher_verkehrsverbund,8.51554380438501,47.3207762332725,zürcher_verkehrsverbund,3.0,gen:23026:1004:1:50,"Adliswil, Baldernstrasse",,,transit
gen:23026:1004:1:51_zürcher_verkehrsverbund,8.51560668645491,47.3208127709657,zürcher_verkehrsverbund,3.0,gen:23026:1004:1:51,"Adliswil, Baldernstrasse",,,transit
gen:23026:1006:1:50_zürcher_verkehrsverbund,8.5987996649288,47.3820935094658,zürcher_verkehrsverbund,3.0,gen:23026:1006:1:50,"Gockhausen, Dorf",,,transit
gen:23026:1006:1:51_zürcher_verkehrsverbund,8.59819779368835,47.381953610709104,zürcher_verkehrsverbund,3.0,gen:23026:1006:1:51,"Gockhausen, Dorf",,,transit
gen:23026:1007:1:20_zürcher_verkehrsverbund,8.48777687894901,47.3719468455181,zürcher_verkehrsverbund,3.0,gen:23026:1007:1:20,"Zürich, Goldackerweg",,,transit
gen:23026:1007:1:21_zürcher_verkehrsverbund,8.48726483923699,47.372244946816394,zürcher_verkehrsverbund,3.0,gen:23026:1007:1:21,"Zürich, Goldackerweg",,,transit
gen:23026:1008:1:20_zürcher_verkehrsverbund,8.55008402706422,47.3859497029502,zürcher_verkehrsverbund,7.0,gen:23026:1008:1:20,"Zürich, Goldauerstrasse",Parent1008,,transit
gen:23026:1008:1:21_zürcher_verkehrsverbund,8.55020080805117,47.385870635569496,zürcher_verkehrsverbund,7.0,gen:23026:1008:1:21,"Zürich, Goldauerstrasse",Parent1008,,transit
gen:23026:1008:2:0_zürcher_verkehrsverbund,8.54993131346589,47.386265971287,zürcher_verkehrsverbund,7.0,gen:23026:1008:2:0,"Zürich, Goldauerstrasse",Parent1008,,transit
gen:23026:1008:2:1_zürcher_verkehrsverbund,8.54993131346589,47.386265971287,zürcher_verkehrsverbund,7.0,gen:23026:1008:2:1,"Zürich, Goldauerstrasse",Parent1008,,transit
gen:23026:1011:1:50_zürcher_verkehrsverbund,8.58021352169778,47.3295932637842,zürcher_verkehrsverbund,3.0,gen:23026:1011:1:50,"Küsnacht ZH, Goldbacherstrasse",,,transit
gen:23026:1011:1:51_zürcher_verkehrsverbund,8.58059081411716,47.3290452868247,zürcher_verkehrsverbund,3.0,gen:23026:1011:1:51,"Küsnacht ZH, Goldbacherstrasse",,,transit
gen:23026:1012:1:0_zürcher_verkehrsverbund,8.51362140967673,47.3702920484894,zürcher_verkehrsverbund,0.0,gen:23026:1012:1:0,"Zürich, Goldbrunnenplatz",Parent1012,,transit
gen:23026:1012:1:1_zürcher_verkehrsverbund,8.51416039884727,47.3702920484894,zürcher_verkehrsverbund,0.0,gen:23026:1012:1:1,"Zürich, Goldbrunnenplatz",Parent1012,,transit
gen:23026:1012:2:10_zürcher_verkehrsverbund,8.51368429174662,47.3704502298615,zürcher_verkehrsverbund,3.0,gen:23026:1012:2:10,"Zürich, Goldbrunnenplatz",Parent1012,,transit
gen:23026:1012:3:11_zürcher_verkehrsverbund,8.51406158416601,47.3701034470026,zürcher_verkehrsverbund,3.0,gen:23026:1012:3:11,"Zürich, Goldbrunnenplatz",Parent1012,,transit
gen:23026:1013:1:50_zürcher_verkehrsverbund,8.57758145791494,47.3348961692764,zürcher_verkehrsverbund,3.0,gen:23026:1013:1:50,"Zollikon, Goldhaldenplatz",,,transit
gen:23026:1013:1:51_zürcher_verkehrsverbund,8.57776112097179,47.3348779053034,zürcher_verkehrsverbund,3.0,gen:23026:1013:1:51,"Zollikon, Goldhaldenplatz",,,transit
gen:23026:1018:1:50_zürcher_verkehrsverbund,8.54264597651067,47.32290755645639,zürcher_verkehrsverbund,3.0,gen:23026:1018:1:50,"Kilchberg ZH, Gottlieb-Binder",,,transit
gen:23026:1018:1:51_zürcher_verkehrsverbund,8.542663942816349,47.3228710202119,zürcher_verkehrsverbund,3.0,gen:23026:1018:1:51,"Kilchberg ZH, Gottlieb-Binder",,,transit
gen:23026:1026:1:0_zürcher_verkehrsverbund,8.49031911120342,47.3868985022676,zürcher_verkehrsverbund,0.0,gen:23026:1026:1:0,"Zürich, Grimselstrasse",Parent1026,,transit
gen:23026:1026:1:1_zürcher_verkehrsverbund,8.48972622311582,47.3870748797454,zürcher_verkehrsverbund,0.0,gen:23026:1026:1:1,"Zürich, Grimselstrasse",Parent1026,,transit
gen:23026:1029:1:50_zürcher_verkehrsverbund,8.57883909931288,47.4272370737885,zürcher_verkehrsverbund,3.0,gen:23026:1029:1:50,"Opfikon, Grossacker",,,transit
gen:23026:1029:1:51_zürcher_verkehrsverbund,8.578731301478781,47.4272127644381,zürcher_verkehrsverbund,3.0,gen:23026:1029:1:51,"Opfikon, Grossacker",,,transit
gen:23026:1034:1:50_zürcher_verkehrsverbund,8.47408655401713,47.3310605963141,zürcher_verkehrsverbund,3.0,gen:23026:1034:1:50,"Wettswil a.A., Grund",,,transit
gen:23026:1034:1:51_zürcher_verkehrsverbund,8.47426621707397,47.3321382378089,zürcher_verkehrsverbund,3.0,gen:23026:1034:1:51,"Wettswil a.A., Grund",,,transit
gen:23026:1041:1:0_zürcher_verkehrsverbund,8.48994181878404,47.3950355796226,zürcher_verkehrsverbund,0.0,gen:23026:1041:1:0,"Zürich, Grünaustrasse",Parent1041,,transit
gen:23026:1041:1:1_zürcher_verkehrsverbund,8.4895735095175,47.3951997678035,zürcher_verkehrsverbund,0.0,gen:23026:1041:1:1,"Zürich, Grünaustrasse",Parent1041,,transit
gen:23026:1041:1:21_zürcher_verkehrsverbund,8.490184363910789,47.394950444808906,zürcher_verkehrsverbund,3.0,gen:23026:1041:1:21,"Zürich, Grünaustrasse",Parent1041,,transit
gen:23026:1041:2:20_zürcher_verkehrsverbund,8.48900757088843,47.3950842280258,zürcher_verkehrsverbund,3.0,gen:23026:1041:2:20,"Zürich, Grünaustrasse",Parent1041,,transit
gen:23026:1045:1:50_zürcher_verkehrsverbund,8.48319547099937,47.417403025342,zürcher_verkehrsverbund,3.0,gen:23026:1045:1:50,"Zürich, Grünwald",,,transit
gen:23026:1045:1:51_zürcher_verkehrsverbund,8.48308767316526,47.4172206708801,zürcher_verkehrsverbund,3.0,gen:23026:1045:1:51,"Zürich, Grünwald",,,transit
gen:23026:1054:1:50_zürcher_verkehrsverbund,8.617134279880231,47.391569265293,zürcher_verkehrsverbund,3.0,gen:23026:1054:1:50,"Dübendorf, Grüzenstrasse",,,transit
gen:23026:1054:1:51_zürcher_verkehrsverbund,8.61725106086718,47.3913868213809,zürcher_verkehrsverbund,3.0,gen:23026:1054:1:51,"Dübendorf, Grüzenstrasse",,,transit
gen:23026:1061:1:0_zürcher_verkehrsverbund,8.540049845339201,47.3956011145363,zürcher_verkehrsverbund,0.0,gen:23026:1061:1:0,"Zürich, Guggachstrasse",,,transit
gen:23026:1061:1:1_zürcher_verkehrsverbund,8.54031035677163,47.3958321915716,zürcher_verkehrsverbund,0.0,gen:23026:1061:1:1,"Zürich, Guggachstrasse",,,transit
gen:23026:1073:1:20_zürcher_verkehrsverbund,8.506389971638558,47.371794752369794,zürcher_verkehrsverbund,3.0,gen:23026:1073:1:20,"Zürich, Gutstrasse",Parent1073,,transit
gen:23026:1073:1:21_zürcher_verkehrsverbund,8.50687506189205,47.371660910036404,zürcher_verkehrsverbund,3.0,gen:23026:1073:1:21,"Zürich, Gutstrasse",Parent1073,,transit
gen:23026:1075:1:50_zürcher_verkehrsverbund,8.61405305845527,47.33172423124821,zürcher_verkehrsverbund,3.0,gen:23026:1075:1:50,"Zumikon, Gössikon",,,transit
gen:23026:1075:1:51_zürcher_verkehrsverbund,8.61487052536393,47.332716623893205,zürcher_verkehrsverbund,3.0,gen:23026:1075:1:51,"Zumikon, Gössikon",,,transit
gen:23026:1076:1:0_zürcher_verkehrsverbund,8.52012521233466,47.38022613459721,zürcher_verkehrsverbund,0.0,gen:23026:1076:1:0,"Zürich, Güterbahnhof",,,transit
gen:23026:1076:1:1_zürcher_verkehrsverbund,8.519685037845381,47.38048769271521,zürcher_verkehrsverbund,0.0,gen:23026:1076:1:1,"Zürich, Güterbahnhof",,,transit
gen:23026:1087:1:20_zürcher_verkehrsverbund,8.55142251683774,47.3869106662506,zürcher_verkehrsverbund,7.0,gen:23026:1087:1:20,"Zürich, Hadlaubstrasse",Parent1087,,transit
gen:23026:1087:1:21_zürcher_verkehrsverbund,8.551494382060481,47.3869106662506,zürcher_verkehrsverbund,7.0,gen:23026:1087:1:21,"Zürich, Hadlaubstrasse",Parent1087,,transit
gen:23026:1087:2:0_zürcher_verkehrsverbund,8.55108115702973,47.3867586162621,zürcher_verkehrsverbund,7.0,gen:23026:1087:2:0,"Zürich, Hadlaubstrasse",Parent1087,,transit
gen:23026:1087:2:1_zürcher_verkehrsverbund,8.55108115702973,47.3867586162621,zürcher_verkehrsverbund,7.0,gen:23026:1087:2:1,"Zürich, Hadlaubstrasse",Parent1087,,transit
gen:23026:1093:1:20_zürcher_verkehrsverbund,8.55481814861218,47.4144913569749,zürcher_verkehrsverbund,3.0,gen:23026:1093:1:20,"Zürich, Hagenholz",,,transit
gen:23026:1093:1:21_zürcher_verkehrsverbund,8.55549188507537,47.41448527816689,zürcher_verkehrsverbund,3.0,gen:23026:1093:1:21,"Zürich, Hagenholz",,,transit
gen:23026:1095:1:50_zürcher_verkehrsverbund,8.56935288991126,47.42806358502111,zürcher_verkehrsverbund,3.0,gen:23026:1095:1:50,"Glattbrugg, Halden",Parent1095,,transit
gen:23026:1095:1:51_zürcher_verkehrsverbund,8.56939780567547,47.4281608207834,zürcher_verkehrsverbund,3.0,gen:23026:1095:1:51,"Glattbrugg, Halden",Parent1095,,transit
gen:23026:1098:1:0_zürcher_verkehrsverbund,8.548071800827511,47.38011664476711,zürcher_verkehrsverbund,0.0,gen:23026:1098:1:0,"Zürich, Haldenbach",Parent1098,,transit
gen:23026:1098:1:1_zürcher_verkehrsverbund,8.5481975649673,47.38035995519179,zürcher_verkehrsverbund,0.0,gen:23026:1098:1:1,"Zürich, Haldenbach",Parent1098,,transit
gen:23026:11:1:51_zürcher_verkehrsverbund,8.490570639483009,47.3205143790648,zürcher_verkehrsverbund,3.0,gen:23026:11:1:51,"Stallikon, Aegerten",,,transit
gen:23026:1100:1:0_zürcher_verkehrsverbund,8.54500854570823,47.37914339184,zürcher_verkehrsverbund,0.0,gen:23026:1100:1:0,"Zürich, Haldenegg",Parent1100,,transit
gen:23026:1100:1:1_zürcher_verkehrsverbund,8.545304989752031,47.378839246616,zürcher_verkehrsverbund,0.0,gen:23026:1100:1:1,"Zürich, Haldenegg",Parent1100,,transit
gen:23026:1100:2:2_zürcher_verkehrsverbund,8.54402938204841,47.3800740653274,zürcher_verkehrsverbund,0.0,gen:23026:1100:2:2,"Zürich, Haldenegg",Parent1100,,transit
gen:23026:1100:2:3_zürcher_verkehrsverbund,8.544074297812621,47.3802991276909,zürcher_verkehrsverbund,0.0,gen:23026:1100:2:3,"Zürich, Haldenegg",Parent1100,,transit
gen:23026:1120:1:0_zürcher_verkehrsverbund,8.497694279687071,47.396203128904,zürcher_verkehrsverbund,0.0,gen:23026:1120:1:0,"Zürich, Hardhof",,,transit
gen:23026:1120:1:1_zürcher_verkehrsverbund,8.497316987267691,47.3965071739505,zürcher_verkehrsverbund,0.0,gen:23026:1120:1:1,"Zürich, Hardhof",,,transit
gen:23026:1122:1:1_zürcher_verkehrsverbund,8.51491498368604,47.3823428932854,zürcher_verkehrsverbund,0.0,gen:23026:1122:1:1,"Zürich, Hardplatz",Parent1122,,transit
gen:23026:1122:1:13_zürcher_verkehrsverbund,8.51433107875128,47.3822334078514,zürcher_verkehrsverbund,3.0,gen:23026:1122:1:13,"Zürich, Hardplatz",Parent1122,,transit
gen:23026:1122:1:2_zürcher_verkehrsverbund,8.51536414132816,47.382209077724,zürcher_verkehrsverbund,0.0,gen:23026:1122:1:2,"Zürich, Hardplatz",Parent1122,,transit
gen:23026:1122:2:10_zürcher_verkehrsverbund,8.51509464674289,47.382938976659794,zürcher_verkehrsverbund,3.0,gen:23026:1122:2:10,"Zürich, Hardplatz",Parent1122,,transit
gen:23026:1122:2:11_zürcher_verkehrsverbund,8.514807185851929,47.3831579443699,zürcher_verkehrsverbund,0.0,gen:23026:1122:2:11,"Zürich, Hardplatz",Parent1122,,transit
gen:23026:1122:3:12_zürcher_verkehrsverbund,8.514052601013171,47.3821360872747,zürcher_verkehrsverbund,3.0,gen:23026:1122:3:12,"Zürich, Hardplatz",Parent1122,,transit
gen:23026:1138:1:0_zürcher_verkehrsverbund,8.5652116564509,47.3603074104294,zürcher_verkehrsverbund,0.0,gen:23026:1138:1:0,"Zürich, Hedwigsteig",Parent1138,,transit
gen:23026:1138:1:1_zürcher_verkehrsverbund,8.56483436403151,47.360386516146605,zürcher_verkehrsverbund,0.0,gen:23026:1138:1:1,"Zürich, Hedwigsteig",Parent1138,,transit
gen:23026:1139:1:0_zürcher_verkehrsverbund,8.57605432193173,47.404825165788495,zürcher_verkehrsverbund,0.0,gen:23026:1139:1:0,"Zürich, Heerenwiesen",Parent1139,,transit
gen:23026:1139:1:1_zürcher_verkehrsverbund,8.5766202605608,47.404916364560606,zürcher_verkehrsverbund,0.0,gen:23026:1139:1:1,"Zürich, Heerenwiesen",Parent1139,,transit
gen:23026:114:1:20_zürcher_verkehrsverbund,8.572218515668,47.410041481771,zürcher_verkehrsverbund,3.0,gen:23026:114:1:20,"Zürich, Aubrücke",Parent114,,transit
gen:23026:114:2:22_zürcher_verkehrsverbund,8.572775471144231,47.4104609532714,zürcher_verkehrsverbund,3.0,gen:23026:114:2:22,"Zürich, Aubrücke",Parent114,,transit
gen:23026:114:3:21_zürcher_verkehrsverbund,8.57188613901283,47.410862183754205,zürcher_verkehrsverbund,3.0,gen:23026:114:3:21,"Zürich, Aubrücke",Parent114,,transit
gen:23026:1143:1:10_zürcher_verkehrsverbund,8.51003713169259,47.3565467094935,zürcher_verkehrsverbund,3.0,gen:23026:1143:1:10,"Zürich, Hegianwandweg",,,transit
gen:23026:1143:1:11_zürcher_verkehrsverbund,8.50995628331701,47.3567718722712,zürcher_verkehrsverbund,3.0,gen:23026:1143:1:11,"Zürich, Hegianwandweg",,,transit
gen:23026:1144:1:0_zürcher_verkehrsverbund,8.5609177093922,47.361694785805994,zürcher_verkehrsverbund,0.0,gen:23026:1144:1:0,"Zürich, Hegibachplatz",Parent1144,,transit
gen:23026:1144:1:1_zürcher_verkehrsverbund,8.560441602291549,47.36188950223761,zürcher_verkehrsverbund,0.0,gen:23026:1144:1:1,"Zürich, Hegibachplatz",Parent1144,,transit
gen:23026:1144:1:10_zürcher_verkehrsverbund,8.56080092840525,47.361676531103704,zürcher_verkehrsverbund,3.0,gen:23026:1144:1:10,"Zürich, Hegibachplatz",Parent1144,,transit
gen:23026:1144:1:11_zürcher_verkehrsverbund,8.56054041697282,47.36188341736,zürcher_verkehrsverbund,3.0,gen:23026:1144:1:11,"Zürich, Hegibachplatz",Parent1144,,transit
gen:23026:1144:1:2_zürcher_verkehrsverbund,8.561205170283161,47.3616035122314,zürcher_verkehrsverbund,2.0,gen:23026:1144:1:2,"Zürich, Hegibachplatz",Parent1144,,transit
gen:23026:1144:2:12_zürcher_verkehrsverbund,8.56075601264104,47.361329690559906,zürcher_verkehrsverbund,3.0,gen:23026:1144:2:12,"Zürich, Hegibachplatz",Parent1144,,transit
gen:23026:1144:3:13_zürcher_verkehrsverbund,8.55966006799426,47.3614757289616,zürcher_verkehrsverbund,3.0,gen:23026:1144:3:13,"Zürich, Hegibachplatz",Parent1144,,transit
gen:23026:1144:4:15_zürcher_verkehrsverbund,8.56086381047515,47.3622363391011,zürcher_verkehrsverbund,3.0,gen:23026:1144:4:15,"Zürich, Hegibachplatz",Parent1144,,transit
gen:23026:1149:1:50_zürcher_verkehrsverbund,8.46688206543748,47.345336039878205,zürcher_verkehrsverbund,3.0,gen:23026:1149:1:50,"Wettswil a.A., Heidenchilen",,,transit
gen:23026:1149:1:51_zürcher_verkehrsverbund,8.466666469769269,47.3457073325342,zürcher_verkehrsverbund,3.0,gen:23026:1149:1:51,"Wettswil a.A., Heidenchilen",,,transit
gen:23026:1156:1:10_zürcher_verkehrsverbund,8.48390514007392,47.4122664663727,zürcher_verkehrsverbund,3.0,gen:23026:1156:1:10,"Zürich, Heizenholz",,,transit
gen:23026:1156:1:11_zürcher_verkehrsverbund,8.48390514007392,47.412442758947705,zürcher_verkehrsverbund,3.0,gen:23026:1156:1:11,"Zürich, Heizenholz",,,transit
gen:23026:1156:1:20_zürcher_verkehrsverbund,8.483806325392651,47.412096252292,zürcher_verkehrsverbund,3.0,gen:23026:1156:1:20,"Zürich, Heizenholz",,,transit
gen:23026:1157:1:0_zürcher_verkehrsverbund,8.54347242657217,47.3695619744703,zürcher_verkehrsverbund,0.0,gen:23026:1157:1:0,"Zürich, Helmhaus",Parent1157,,transit
gen:23026:1157:1:1_zürcher_verkehrsverbund,8.54345446026649,47.3699756843219,zürcher_verkehrsverbund,0.0,gen:23026:1157:1:1,"Zürich, Helmhaus",Parent1157,,transit
gen:23026:1158:1:0_zürcher_verkehrsverbund,8.52607205951636,47.376162692991,zürcher_verkehrsverbund,0.0,gen:23026:1158:1:0,"Zürich, Helvetiaplatz",Parent1158,,transit
gen:23026:1158:1:1_zürcher_verkehrsverbund,8.52594629537657,47.3763086903284,zürcher_verkehrsverbund,0.0,gen:23026:1158:1:1,"Zürich, Helvetiaplatz",Parent1158,,transit
gen:23026:1158:2:10_zürcher_verkehrsverbund,8.52538933990033,47.376107943885295,zürcher_verkehrsverbund,3.0,gen:23026:1158:2:10,"Zürich, Helvetiaplatz",Parent1158,,transit
gen:23026:1158:2:11_zürcher_verkehrsverbund,8.52570375024982,47.3762296084875,zürcher_verkehrsverbund,3.0,gen:23026:1158:2:11,"Zürich, Helvetiaplatz",Parent1158,,transit
gen:23026:1160:1:21_zürcher_verkehrsverbund,8.56473554935024,47.4088924775091,zürcher_verkehrsverbund,3.0,gen:23026:1160:1:21,"Zürich, Herbstweg",,,transit
gen:23026:1162:1:11_zürcher_verkehrsverbund,8.50772846141208,47.385311078409,zürcher_verkehrsverbund,3.0,gen:23026:1162:1:11,"Zürich, Herdernstrasse",,,transit
gen:23026:1162:1:12_zürcher_verkehrsverbund,8.50780032663482,47.3846420348768,zürcher_verkehrsverbund,3.0,gen:23026:1162:1:12,"Zürich, Herdernstrasse",,,transit
gen:23026:1162:2:10_zürcher_verkehrsverbund,8.50899508596287,47.3847819264993,zürcher_verkehrsverbund,3.0,gen:23026:1162:2:10,"Zürich, Herdernstrasse",,,transit
gen:23026:1175:1:20_zürcher_verkehrsverbund,8.543607173864809,47.42289159905211,zürcher_verkehrsverbund,3.0,gen:23026:1175:1:20,"Zürich, Hertensteinstrasse",,,transit
gen:23026:1175:1:21_zürcher_verkehrsverbund,8.54368802224039,47.422751808594796,zürcher_verkehrsverbund,3.0,gen:23026:1175:1:21,"Zürich, Hertensteinstrasse",,,transit
gen:23026:1176:1:50_zürcher_verkehrsverbund,8.57926130749648,47.41650340386929,zürcher_verkehrsverbund,3.0,gen:23026:1176:1:50,"Wallisellen, Herti",Parent1176,,transit
gen:23026:1176:1:51_zürcher_verkehrsverbund,8.57820129546107,47.416740467775895,zürcher_verkehrsverbund,3.0,gen:23026:1176:1:51,"Wallisellen, Herti",Parent1176,,transit
gen:23026:1176:2:0_zürcher_verkehrsverbund,8.57930622326069,47.4164183037451,zürcher_verkehrsverbund,0.0,gen:23026:1176:2:0,"Wallisellen, Herti",Parent1176,,transit
gen:23026:1176:2:1_zürcher_verkehrsverbund,8.57860553733898,47.4165641895881,zürcher_verkehrsverbund,0.0,gen:23026:1176:2:1,"Wallisellen, Herti",Parent1176,,transit
gen:23026:1179:1:20_zürcher_verkehrsverbund,8.57273953853286,47.407105087722904,zürcher_verkehrsverbund,3.0,gen:23026:1179:1:20,"Zürich, Herzogenmühlestrasse",,,transit
gen:23026:1179:1:21_zürcher_verkehrsverbund,8.572775471144231,47.40755498066,zürcher_verkehrsverbund,3.0,gen:23026:1179:1:21,"Zürich, Herzogenmühlestrasse",,,transit
gen:23026:1186:1:20_zürcher_verkehrsverbund,8.56461876836329,47.3816373164992,zürcher_verkehrsverbund,3.0,gen:23026:1186:1:20,"Zürich, Heubeeriweg",,,transit
gen:23026:1186:1:21_zürcher_verkehrsverbund,8.56456486944624,47.3817103076391,zürcher_verkehrsverbund,3.0,gen:23026:1186:1:21,"Zürich, Heubeeriweg",,,transit
gen:23026:1187:1:0_zürcher_verkehrsverbund,8.50612047705329,47.3694342104779,zürcher_verkehrsverbund,0.0,gen:23026:1187:1:0,"Zürich, Heuried",Parent1187,,transit
gen:23026:1187:1:1_zürcher_verkehrsverbund,8.50676726405794,47.3694524624957,zürcher_verkehrsverbund,0.0,gen:23026:1187:1:1,"Zürich, Heuried",Parent1187,,transit
gen:23026:1194:1:10_zürcher_verkehrsverbund,8.55454865402691,47.380110561992105,zürcher_verkehrsverbund,3.0,gen:23026:1194:1:10,"Zürich, Hinterbergstrasse",,,transit
gen:23026:1215:1:0_zürcher_verkehrsverbund,8.543283780362481,47.4001494972038,zürcher_verkehrsverbund,0.0,gen:23026:1215:1:0,"Zürich, Hirschwiesenstrasse",,,transit
gen:23026:1215:1:1_zürcher_verkehrsverbund,8.54370598854608,47.4003744738558,zürcher_verkehrsverbund,0.0,gen:23026:1215:1:1,"Zürich, Hirschwiesenstrasse",,,transit
gen:23026:1220:1:0_zürcher_verkehrsverbund,8.59106517033145,47.403128839848,zürcher_verkehrsverbund,0.0,gen:23026:1220:1:0,"Zürich, Hirzenbach",,,transit
gen:23026:1228:1:50_zürcher_verkehrsverbund,8.60021001992506,47.395941648760996,zürcher_verkehrsverbund,3.0,gen:23026:1228:1:50,"Dübendorf, Hoffnung",,,transit
gen:23026:1228:1:51_zürcher_verkehrsverbund,8.59972492967157,47.396081510394204,zürcher_verkehrsverbund,3.0,gen:23026:1228:1:51,"Dübendorf, Hoffnung",,,transit
gen:23026:1231:1:20_zürcher_verkehrsverbund,8.491037763430821,47.40104331768829,zürcher_verkehrsverbund,3.0,gen:23026:1231:1:20,"Zürich, Hohenklingensteig",,,transit
gen:23026:1231:1:21_zürcher_verkehrsverbund,8.49024724598068,47.4014020576999,zürcher_verkehrsverbund,3.0,gen:23026:1231:1:21,"Zürich, Hohenklingensteig",,,transit
gen:23026:1234:1:0_zürcher_verkehrsverbund,8.52271236035328,47.3782248679118,zürcher_verkehrsverbund,0.0,gen:23026:1234:1:0,"Zürich, Bäckeranlage",Parent1234,,transit
gen:23026:1234:1:1_zürcher_verkehrsverbund,8.52303575385561,47.378431689265,zürcher_verkehrsverbund,0.0,gen:23026:1234:1:1,"Zürich, Bäckeranlage",Parent1234,,transit
gen:23026:1234:2:10_zürcher_verkehrsverbund,8.52383525445859,47.3792468008166,zürcher_verkehrsverbund,3.0,gen:23026:1234:2:10,"Zürich, Bäckeranlage",Parent1234,,transit
gen:23026:1234:3:11_zürcher_verkehrsverbund,8.52357474302616,47.3791494747266,zürcher_verkehrsverbund,3.0,gen:23026:1234:3:11,"Zürich, Bäckeranlage",Parent1234,,transit
gen:23026:1237:1:50_zürcher_verkehrsverbund,8.461231662299591,47.43093804140679,zürcher_verkehrsverbund,3.0,gen:23026:1237:1:50,"Regensdorf, Holenbach",,,transit
gen:23026:1237:1:51_zürcher_verkehrsverbund,8.46066572367051,47.431673342242604,zürcher_verkehrsverbund,3.0,gen:23026:1237:1:51,"Regensdorf, Holenbach",,,transit
gen:23026:1239:1:10_zürcher_verkehrsverbund,8.49664325080451,47.42377287817099,zürcher_verkehrsverbund,3.0,gen:23026:1239:1:10,"Zürich, Holzerhurd",,,transit
gen:23026:1249:1:50_zürcher_verkehrsverbund,8.542017155811699,47.331833821535994,zürcher_verkehrsverbund,3.0,gen:23026:1249:1:50,"Kilchberg ZH, Hornhaldenstr.",,,transit
gen:23026:1249:1:51_zürcher_verkehrsverbund,8.54204410527023,47.331833821535994,zürcher_verkehrsverbund,3.0,gen:23026:1249:1:51,"Kilchberg ZH, Hornhaldenstr.",,,transit
gen:23026:1251:1:0_zürcher_verkehrsverbund,8.55457560348544,47.369349034311,zürcher_verkehrsverbund,0.0,gen:23026:1251:1:0,"Zürich, Hottingerplatz",Parent1251,,transit
gen:23026:1251:1:1_zürcher_verkehrsverbund,8.55525832310146,47.3692881941076,zürcher_verkehrsverbund,0.0,gen:23026:1251:1:1,"Zürich, Hottingerplatz",Parent1251,,transit
gen:23026:1252:1:0_zürcher_verkehrsverbund,8.49916751675323,47.3774097405616,zürcher_verkehrsverbund,0.0,gen:23026:1252:1:0,"Zürich, Hubertus",Parent1252,,transit
gen:23026:1252:1:1_zürcher_verkehrsverbund,8.498835140098059,47.37753140216021,zürcher_verkehrsverbund,0.0,gen:23026:1252:1:1,"Zürich, Hubertus",Parent1252,,transit
gen:23026:1252:2:11_zürcher_verkehrsverbund,8.49832310038604,47.3772089983102,zürcher_verkehrsverbund,3.0,gen:23026:1252:2:11,"Zürich, Hubertus",Parent1252,,transit
gen:23026:1252:3:20_zürcher_verkehrsverbund,8.49922141567029,47.376996089026605,zürcher_verkehrsverbund,3.0,gen:23026:1252:3:20,"Zürich, Hubertus",Parent1252,,transit
gen:23026:1252:3:21_zürcher_verkehrsverbund,8.49953582601977,47.376892675635794,zürcher_verkehrsverbund,3.0,gen:23026:1252:3:21,"Zürich, Hubertus",Parent1252,,transit
gen:23026:1259:1:10_zürcher_verkehrsverbund,8.50216788980261,47.42091626467629,zürcher_verkehrsverbund,3.0,gen:23026:1259:1:10,"Zürich, Hungerbergstrasse",Parent1259,,transit
gen:23026:1259:1:11_zürcher_verkehrsverbund,8.50166483324343,47.4212931034166,zürcher_verkehrsverbund,3.0,gen:23026:1259:1:11,"Zürich, Hungerbergstrasse",Parent1259,,transit
gen:23026:1259:2:50_zürcher_verkehrsverbund,8.50120669244847,47.420928420806796,zürcher_verkehrsverbund,3.0,gen:23026:1259:2:50,"Zürich, Hungerbergstrasse",Parent1259,,transit
gen:23026:1259:2:51_zürcher_verkehrsverbund,8.50042515815118,47.4212140890655,zürcher_verkehrsverbund,3.0,gen:23026:1259:2:51,"Zürich, Hungerbergstrasse",Parent1259,,transit
gen:23026:1272:1:10_zürcher_verkehrsverbund,8.51093544697684,47.367615061012,zürcher_verkehrsverbund,3.0,gen:23026:1272:1:10,"Zürich, Höfliweg",,,transit
gen:23026:1272:1:11_zürcher_verkehrsverbund,8.51101629535242,47.3676759031454,zürcher_verkehrsverbund,3.0,gen:23026:1272:1:11,"Zürich, Höfliweg",,,transit
