,u,v,geometry,highway,lanes,length,name,oneway,maxspeed
151,178075127,178099062,"LINESTRING (-107.8026770006934 37.93557147463264, -107.8036748006912 37.93582467464153)",residential,,91.925,Shadow Lane,False,
152,178075127,178108354,"LINESTRING (-107.8026770006934 37.93557147463264, -107.8028520006924 37.93513607463805)",residential,,50.789,Columbine Drive,False,
153,178075127,178095684,"LINESTRING (-107.8026770006934 37.93557147463264, -107.8025240006942 37.93595147462792)",residential,,44.333,Columbine Drive,False,
154,4407089931,4407089927,"LINESTRING (-107.801304200698 37.93655087460971, -107.8013954006978 37.93656117461062, -107.8015464006975 37.93657247461218, -107.8016120006973 37.9365705746129, -107.8016658006971 37.93656197461357, -107.801721400697 37.9365482746143, -107.8017664006969 37.93653277461493, -107.8017883006968 37.93651997461529)",residential,,43.75699999999999,Primrose Alley,False,
155,178108960,3224175886,"LINESTRING (-107.8068262006837 37.93610737467385, -107.8069522006834 37.93614137467495)",secondary,2,11.679,East Colorado Avenue,False,
156,178108960,178105578,"LINESTRING (-107.8068262006837 37.93610737467385, -107.8059454006856 37.93588407466596, -107.8058561006859 37.93585957466519)",secondary,2,89.43,East Colorado Avenue,False,
157,178108960,178095694,"LINESTRING (-107.8068262006837 37.93610737467385, -107.8066369006848 37.93660837466775, -107.8064862006856 37.93696677466319)",residential,,100.117,North Maple Street,False,
158,178108960,2107376862,"LINESTRING (-107.8068262006837 37.93610737467385, -107.8068597006835 37.93602917467484, -107.8068761006835 37.93599357467533, -107.806965300683 37.93578557467796, -107.8069893006827 37.93561297467961, -107.8069445006826 37.93543597468054, -107.8068320006827 37.93531797468024, -107.806670300683 37.93522517467924, -107.8064715006834 37.93518907467734, -107.8061131006843 37.93510497467409, -107.8060028006844 37.93504927467331, -107.8056128006853 37.93494327466988, -107.8054150006856 37.93477757466906, -107.8053276006856 37.93461147466941)",residential,,254.788,North Maple Street,False,
159,4179285548,178107523,"LINESTRING (-107.8074994006823 37.93628907467977, -107.8078392006815 37.93638077468279)",secondary,2,31.496,East Colorado Avenue,False,
160,4179285548,3224175886,"LINESTRING (-107.8074994006823 37.93628907467977, -107.8069522006834 37.93614137467495)",secondary,2,50.721,East Colorado Avenue,False,
