,x,y,headways_mean,unique_route_id
1027_chicago,-87.66086,42.001422999999996,6.055555555555555,147_chicago
1027_chicago,-87.66086,42.001422999999996,5.32258064516129,155_chicago
10280_chicago,-87.74457332,41.8639707,5.333333333333333,54_chicago
10283_chicago,-87.74473851,41.86875949,5.333333333333333,54_chicago
10284_chicago,-87.74479614,41.87036117,5.333333333333333,54_chicago
10285_chicago,-87.744822,41.871076,5.333333333333333,54_chicago
10286_chicago,-87.74490289,41.87301244,5.290322580645161,54_chicago
10287_chicago,-87.744901,41.874097,5.290322580645161,54_chicago
10288_chicago,-87.74499899999999,41.874876,5.290322580645161,54_chicago
1028_chicago,-87.66080799999999,42.000246999999995,6.055555555555555,147_chicago
1028_chicago,-87.66080799999999,42.000246999999995,5.32258064516129,155_chicago
10292_chicago,-87.74517253,41.8803468,5.290322580645161,54_chicago
10295_chicago,-87.745341,41.884361,5.232323232323233,54_chicago
10297_chicago,-87.745496,41.888606,5.225252525252525,54_chicago
1029_chicago,-87.6602255,41.99813048,6.705882352941177,136_chicago
1029_chicago,-87.6602255,41.99813048,3.172727272727273,147_chicago
1029_chicago,-87.6602255,41.99813048,6.876666666666666,151_chicago
10300_chicago,-87.74566,41.893076,5.215151515151515,54_chicago
10301_chicago,-87.74571603,41.8948783,5.212121212121212,54_chicago
10302_chicago,-87.745765,41.896770000000004,5.212121212121212,54_chicago
10303_chicago,-87.745802,41.8986,5.212121212121212,54_chicago
10304_chicago,-87.745838,41.900508,5.161290322580645,54_chicago
10306_chicago,-87.745906,41.904089,5.121212121212121,54_chicago
10307_chicago,-87.74593133,41.90589491,5.121212121212121,54_chicago
10308_chicago,-87.74585024,41.90772478,5.121212121212121,54_chicago
10309_chicago,-87.74598264,41.90944941,5.121212121212121,54_chicago
1030_chicago,-87.65844625,41.99812068,6.705882352941177,136_chicago
1030_chicago,-87.65844625,41.99812068,3.173636363636364,147_chicago
1030_chicago,-87.65844625,41.99812068,6.877999999999999,151_chicago
10310_chicago,-87.74577821,41.91138247,5.123232323232323,54_chicago
10311_chicago,-87.74584944,41.91365018,5.125252525252525,54_chicago
10314_chicago,-87.7460233,41.91869598,5.13080808080808,54_chicago
10316_chicago,-87.74611168,41.92229634,5.134848484848485,54_chicago
10318_chicago,-87.7462288,41.92601436,5.084343434343435,54_chicago
10319_chicago,-87.74632608,41.92841578,5.0858585858585865,54_chicago
1031_chicago,-87.65688031,41.99816799,6.705882352941177,136_chicago
1031_chicago,-87.65688031,41.99816799,3.174545454545455,147_chicago
1031_chicago,-87.65688031,41.99816799,6.878666666666667,151_chicago
10320_chicago,-87.74637763,41.92964724,5.0858585858585865,54_chicago
10322_chicago,-87.746585,41.933268,5.087878787878788,54_chicago
10323_chicago,-87.74659708,41.93510674,5.088888888888889,54_chicago
10324_chicago,-87.7466676,41.93691763,5.08989898989899,54_chicago
10325_chicago,-87.74674251,41.93870968,5.090909090909091,54_chicago
10326_chicago,-87.74679602,41.9405597,5.08989898989899,54_chicago
10328_chicago,-87.74688435,41.94461771,5.0873737373737375,54_chicago
10329_chicago,-87.74693578,41.94603074,5.086363636363636,54_chicago
1032_chicago,-87.655654,41.996235999999996,6.705882352941177,136_chicago
1032_chicago,-87.655654,41.996235999999996,3.1263157894736846,147_chicago
1032_chicago,-87.655654,41.996235999999996,6.881333333333333,151_chicago
10330_chicago,-87.747055,41.947846000000006,5.084848484848485,54_chicago
10331_chicago,-87.74700592,41.94976208,5.083838383838383,54_chicago
10333_chicago,-87.74710999999999,41.95151370000001,5.082323232323232,54_chicago
10334_chicago,-87.74718951,41.95315947,5.081818181818181,54_chicago
10336_chicago,-87.74720492,41.95514224,11.846153846153847,54A_chicago
10336_chicago,-87.74720492,41.95514224,5.07979797979798,54_chicago
10337_chicago,-87.74725933,41.95699417,11.846153846153847,54A_chicago
10337_chicago,-87.74725933,41.95699417,5.103535353535353,54_chicago
10338_chicago,-87.74734621,41.95882559,11.846153846153847,54A_chicago
10338_chicago,-87.74734621,41.95882559,5.1045454545454545,54_chicago
10339_chicago,-87.74411352,41.84239766,7.043478260869565,35_chicago
10339_chicago,-87.74411352,41.84239766,8.994117647058824,54B_chicago
1033_chicago,-87.655598,41.994419,6.705882352941177,136_chicago
1033_chicago,-87.655598,41.994419,3.0418181818181815,147_chicago
1033_chicago,-87.655598,41.994419,6.882666666666666,151_chicago
10341_chicago,-87.74395555,41.838635499999995,7.043478260869565,35_chicago
10341_chicago,-87.74395555,41.838635499999995,8.990196078431373,54B_chicago
10342_chicago,-87.74384842,41.83704877,8.989215686274509,54B_chicago
10343_chicago,-87.74382973,41.83518855,8.98627450980392,54B_chicago
10345_chicago,-87.74379449999999,41.831322899999996,8.98235294117647,54B_chicago
10346_chicago,-87.74379865,41.83012309,8.981372549019609,54B_chicago
1034_chicago,-87.655528,41.992166999999995,6.705882352941177,136_chicago
1034_chicago,-87.655528,41.992166999999995,3.043333333333333,147_chicago
1034_chicago,-87.655528,41.992166999999995,6.652898550724637,151_chicago
10352_chicago,-87.74349264,41.81318267,8.957843137254901,54B_chicago
10353_chicago,-87.74338016,41.81170838,8.955882352941176,54B_chicago
10354_chicago,-87.74338051,41.80953913,8.95392156862745,54B_chicago
10355_chicago,-87.74300665,41.79705522,8.708771929824561,47_chicago
10355_chicago,-87.74300665,41.79705522,8.894736842105264,54B_chicago
10355_chicago,-87.74300665,41.79705522,11.533333333333333,62H_chicago
10358_chicago,-87.74255487,41.780306700000004,13.333333333333334,165_chicago
10358_chicago,-87.74255487,41.780306700000004,7.326086956521739,54B_chicago
10358_chicago,-87.74255487,41.780306700000004,13.636363636363637,63W_chicago
10358_chicago,-87.74255487,41.780306700000004,5.467741935483871,63_chicago
10359_chicago,-87.74231185,41.7744345,7.315217391304348,54B_chicago
1035_chicago,-87.655459,41.989916,6.578947368421052,136_chicago
1035_chicago,-87.655459,41.989916,3.0451515151515154,147_chicago
1035_chicago,-87.655459,41.989916,6.655797101449275,151_chicago
10360_chicago,-87.74231066,41.77304653,7.31231884057971,54B_chicago
10361_chicago,-87.74223121,41.77132172,7.308695652173912,54B_chicago
10363_chicago,-87.74205415,41.76211342,7.035714285714286,54B_chicago
10364_chicago,-87.74187045,41.75895214,8.68235294117647,54B_chicago
10368_chicago,-87.74120545,41.75443827,8.482456140350877,54B_chicago
1036_chicago,-87.65537893,41.987458700000005,6.578947368421052,136_chicago
1036_chicago,-87.65537893,41.987458700000005,3.0466666666666664,147_chicago
1036_chicago,-87.65537893,41.987458700000005,6.658695652173913,151_chicago
10370_chicago,-87.741484,41.75939572,8.473684210526315,54B_chicago
10371_chicago,-87.74249654,41.76023192,11.0,54B_chicago
10372_chicago,-87.74656191,41.76015217,11.0,54B_chicago
10373_chicago,-87.749689,41.760098,11.0,54B_chicago
10374_chicago,-87.7534843,41.76012091,11.0,54B_chicago
10375_chicago,-87.75908759,41.76000041,11.0,54B_chicago
10376_chicago,-87.761002,41.757397,11.0,54B_chicago
10377_chicago,-87.76084401,41.75729423,0.0,54B_chicago
10378_chicago,-87.75927056,41.75984835,0.0,54B_chicago
10379_chicago,-87.75384338,41.75993518,0.0,54B_chicago
1037_chicago,-87.65531899999999,41.985339,6.578947368421052,136_chicago
1037_chicago,-87.65531899999999,41.985339,3.05233918128655,147_chicago
1037_chicago,-87.65531899999999,41.985339,6.66231884057971,151_chicago
10380_chicago,-87.75002493,41.75996314,0.0,54B_chicago
10381_chicago,-87.74673811,41.76000051,0.0,54B_chicago
10382_chicago,-87.74215436,41.76006255,0.0,54B_chicago
10383_chicago,-87.74154819,41.76006501,8.475438596491228,54B_chicago
10384_chicago,-87.74157749,41.76181935,7.664285714285714,54B_chicago
10385_chicago,-87.74154304,41.76410682,7.66190476190476,54B_chicago
10386_chicago,-87.74189566,41.77155193,7.81231884057971,54B_chicago
10387_chicago,-87.74188212,41.77289271,7.601587301587301,54B_chicago
10388_chicago,-87.74199316,41.77469136,7.59920634920635,54B_chicago
10389_chicago,-87.74215378,41.780171700000004,7.591269841269841,54B_chicago
10389_chicago,-87.74215378,41.780171700000004,7.018115942028986,63W_chicago
10389_chicago,-87.74215378,41.780171700000004,5.567241379310344,63_chicago
1038_chicago,-87.65524599999999,41.983481,4.032258064516129,136_chicago
1038_chicago,-87.65524599999999,41.983481,3.054093567251462,147_chicago
1038_chicago,-87.65524599999999,41.983481,6.664492753623187,151_chicago
10392_chicago,-87.74270599,41.79659942,8.321052631578947,47_chicago
10392_chicago,-87.74270599,41.79659942,8.32017543859649,54B_chicago
