3501,POINT (8.416207884147195 41.72600729921867)
3502,POINT (8.417368184241573 41.72602289922021)
3503,POINT (8.418524884335271 41.72603849922177)
3504,POINT (8.419679984428491 41.72605399922324)
3505,POINT (8.331800676225667 41.72538139908048)
3506,POINT (8.369940980069828 41.72560439914965)
3507,POINT (8.408249283489676 41.72589639920788)
3508,POINT (8.406339883329272 41.72586919920521)
3509,POINT (8.40754238343041 41.72588589920687)
3510,POINT (8.401493082917419 41.72579729919838)
3511,POINT (8.402692483019969 41.72581229920008)
3512,POINT (8.40391368312395 41.72582869920178)
3513,POINT (8.40513068322714 41.7258474992035)
3514,POINT (8.400276182812972 41.72577769919662)
3515,POINT (8.399063982708491 41.72575999919487)
3516,POINT (8.396651382499307 41.72573019919136)
3517,POINT (8.394218682286652 41.72568499918777)
3518,POINT (8.395446182394172 41.72571019918959)
3519,POINT (8.393011882180556 41.72567119918597)
3520,POINT (8.390783881983724 41.72582089918264)
3521,POINT (8.454882087118877 41.72629744928101)
3522,POINT (8.451593086859724 41.72645059926168)
3523,POINT (8.453165286972459 41.72647069926344)
3524,POINT (8.454434187062983 41.72648689926483)
3525,POINT (8.450223086760955 41.72643309926019)
3526,POINT (8.449281986692819 41.72642109925911)
3527,POINT (8.334382076500658 41.72570019908552)
3528,POINT (8.367931779878772 41.72582439914629)
3529,POINT (8.425772584914016 41.72613529923107)
3530,POINT (8.42699038500982 41.72615099923262)
3531,POINT (8.4208969845263 41.72607039922482)
3532,POINT (8.422125784624637 41.72608689922641)
3533,POINT (8.423340684721445 41.72610319922799)
3534,POINT (8.424559784818181 41.72611959922952)
3535,POINT (8.428208985105305 41.72616679923415)
3536,POINT (8.429422385199985 41.72618249923567)
3537,POINT (8.430648485295215 41.72619839923718)
3538,POINT (8.4318555853886 41.72621399923865)
3539,POINT (8.433070985482198 41.72622949924016)
3540,POINT (8.434292185575856 41.72624439924164)
3541,POINT (8.335996176671275 41.7257257990887)
3542,POINT (8.444685986356728 41.72637049925391)
3543,POINT (8.446078686459188 41.7264228992555)
3544,POINT (8.435507785668676 41.7262590992431)
3545,POINT (8.436731585761734 41.72627399924458)
3546,POINT (8.437951085854055 41.72628879924603)
3547,POINT (8.43918168594681 41.72630369924753)
3548,POINT (8.440543886048998 41.72632019924909)
3549,POINT (8.441928786152399 41.72633699925073)
3550,POINT (8.44330408625458 41.72635369925231)
3551,POINT (8.365132979610461 41.72599639914158)
3552,POINT (8.349363078052567 41.72594059911383)
3553,POINT (8.401700232935408 41.71869449919991)
3554,POINT (8.402901633038441 41.71871224920165)
3555,POINT (8.336826476748039 41.71836069909029)
3556,POINT (8.442049686155084 41.71901899925093)
3557,POINT (8.440172786014854 41.71901309924874)
3558,POINT (8.438867785916774 41.71899729924716)
3559,POINT (8.429004685160672 41.71887069923519)
3560,POINT (8.435344385649701 41.71894889924297)
3561,POINT (8.425970584922759 41.71883409923139)
3562,POINT (8.423525384729174 41.71879719922826)
3563,POINT (8.424731684824883 41.7188235992298)
3564,POINT (8.404111733141107 41.71873019920336)
3565,POINT (8.40532068324335 41.71874804920505)
3566,POINT (8.406539783346636 41.71876609920675)
3567,POINT (8.422779184669761 41.7187808992273)
3568,POINT (8.400483482823081 41.71856249919696)
3569,POINT (8.450349386764064 41.71914079926037)
3570,POINT (8.447596586564105 41.7191006992573)
3571,POINT (8.44896918666405 41.71912069925883)
3572,POINT (8.446205886462316 41.71908179925571)
3573,POINT (8.37483288052222 41.71872719915771)
3574,POINT (8.444832686361343 41.71907139925413)
3575,POINT (8.443452686259315 41.71904299925254)
3576,POINT (8.430300085261582 41.7189997992368)
3577,POINT (8.415078784047985 41.71893319921722)
3578,POINT (8.434005885547474 41.71905749924136)
3579,POINT (8.364124979504025 41.71883699913987)
3580,POINT (8.36609647969415 41.7188686991432)
3581,POINT (8.357279728813319 41.70327959914429)
3582,POINT (8.474544288425676 41.7039074992858)
3583,POINT (8.362130979290583 41.70334019913648)
3584,POINT (8.363321279406341 41.70335489913852)
3585,POINT (8.364524379522919 41.70336979914058)
3586,POINT (8.365713879637749 41.70338439914259)
3587,POINT (8.377772280777496 41.70347639916252)
3588,POINT (8.371829780221297 41.70345239915285)
3589,POINT (8.373022080333749 41.70346639915479)
3590,POINT (8.376582680667012 41.70348639916057)
3591,POINT (8.338085126865209 41.70302384909331)
3592,POINT (8.340372177097327 41.70310319909704)
3593,POINT (8.342627077331475 41.70312139910132)
3594,POINT (8.343907777463745 41.70313269910372)
3595,POINT (8.345111877587652 41.70314329910597)
3596,POINT (8.347555077837656 41.70318349911047)
3597,POINT (8.349184178003313 41.70319969911346)
3598,POINT (8.349978278083773 41.70320749911493)
3599,POINT (8.350557578142325 41.70321329911597)
3600,POINT (8.352402478328132 41.70323149911933)
3601,POINT (8.353644078452598 41.70324399912155)
3602,POINT (8.35485507857352 41.70325609912372)
3603,POINT (8.356060778693472 41.70326819912586)
3604,POINT (8.397303182532164 41.70382889919242)
3605,POINT (8.342750477344707 41.70345489910156)
3606,POINT (8.391692682039551 41.70373809918411)
3607,POINT (8.392646382123949 41.70375539918554)
3608,POINT (8.39609358242674 41.70381229919066)
3609,POINT (8.386333681560473 41.70365659917596)
3610,POINT (8.387554981670403 41.70367239917784)
3611,POINT (8.388774681779744 41.70369189917967)
3612,POINT (8.389990981888339 41.70371129918156)
3613,POINT (8.374210280445402 41.70347839915674)
3614,POINT (8.380365681016947 41.70351769916662)
3615,POINT (8.37934398092286 41.70350539916501)
3616,POINT (8.375403880557114 41.70349839915869)
3617,POINT (8.381451881116673 41.70355809916834)
3618,POINT (8.382679681228986 41.70360799917028)
3619,POINT (8.383897681339928 41.70362259917219)
3620,POINT (8.385117381450572 41.7036383991741)
3621,POINT (8.323636475355602 41.73335599906412)
3622,POINT (8.438929685934482 41.73386939924711)
3623,POINT (8.325741275585882 41.73392689906839)
3624,POINT (8.330228876070048 41.73382569907736)
3625,POINT (8.330909076143 41.73388659907869)
3626,POINT (8.332122376272608 41.73390489908113)
3627,POINT (8.333349676403225 41.7339233990835)
3628,POINT (8.334554876531014 41.73394149908589)
3629,POINT (8.335776076660053 41.73395989908825)
3630,POINT (8.338197576914482 41.73399179909293)
3631,POINT (8.3369944267872 41.73397819910772)
3632,POINT (8.339418977042111 41.73400839909522)
3633,POINT (8.340625977167777 41.73402379909754)
3634,POINT (8.341845877294313 41.73404219909983)
3635,POINT (8.343092277423112 41.73405769910222)
3636,POINT (8.344277677545183 41.7340758991044)
3637,POINT (8.345486977669225 41.73408879910666)
3638,POINT (8.346715677794805 41.73410399910894)
3639,POINT (8.347930477918506 41.73412649911118)
3640,POINT (8.349134678040651 41.73414279911339)
3641,POINT (8.350338778162367 41.73416179911556)
3642,POINT (8.351556178284941 41.73417719911778)
3643,POINT (8.352761578405874 41.73420109911995)
3644,POINT (8.326380375654463 41.73340809906969)
3645,POINT (8.383943981379101 41.73374309917214)
3646,POINT (8.385540281523527 41.7337648991746)
3647,POINT (8.387979181742759 41.73379869917839)
3648,POINT (8.390392781958017 41.73384499918204)
3649,POINT (8.392816382172436 41.73387469918566)
3650,POINT (8.395243682385471 41.73390759918925)
3651,POINT (8.329225475961588 41.73333429907538)
3652,POINT (8.398190982641877 41.73395499919355)
3653,POINT (8.408259983499004 41.73409599920784)
3654,POINT (8.395222482384634 41.7348192991892)
3655,POINT (8.437263485809819 41.73507019924514)
3656,POINT (8.398398782660838 41.73487579919385)
3657,POINT (8.407044183397993 41.73499209920613)
3658,POINT (8.408246983498866 41.73501119920783)
3659,POINT (8.409473783601328 41.73503069920952)
3660,POINT (8.410692983702718 41.73504099921118)
3661,POINT (8.411905983803191 41.73505669921282)
3662,POINT (8.413100883901773 41.73507809921442)
3663,POINT (8.414390384007689 41.73509029921617)
3664,POINT (8.414831584043821 41.73509639921679)
3665,POINT (8.416008584139947 41.73511289921831)
3666,POINT (8.417165184234038 41.73512899921987)
3667,POINT (8.418315884327281 41.7351449992214)
3668,POINT (8.419471584420551 41.73516109922291)
3669,POINT (8.420678584517567 41.73517799922445)
3670,POINT (8.421899684615299 41.73519499922605)
3671,POINT (8.423110784711847 41.73521189922759)
3672,POINT (8.434063185565787 41.73453479924132)
3673,POINT (8.375882780638904 41.73421289915936)
3674,POINT (8.369198880146868 41.73434429918883)
3675,POINT (8.35415067854472 41.73425479912244)
3676,POINT (8.366894779790426 41.73438469914453)
3677,POINT (8.361291879248835 41.73434499913496)
3678,POINT (8.362504079366804 41.73435169913704)
3679,POINT (8.363727179485373 41.73435849913918)
3680,POINT (8.354262878556298 41.73455599912264)
3681,POINT (8.385513181522139 41.73467119917458)
3682,POINT (8.355298678659025 41.73431179912448)
3683,POINT (8.356428878770519 41.73431804914467)
3684,POINT (8.360087579131203 41.73433829913288)
3685,POINT (8.364935979602109 41.73436519914122)
3686,POINT (8.35887617901243 41.73433159913078)
3687,POINT (8.357656578892396 41.73432489912864)
3688,POINT (8.368099679905582 41.73441439914657)
3689,POINT (8.375874880638548 41.73453149915935)
3690,POINT (8.377443180784212 41.73455849916186)
3691,POINT (8.379063180933887 41.73458139916448)
3692,POINT (8.379864381007634 41.73459439916575)
3693,POINT (8.380665881081194 41.734600499167)
3694,POINT (8.383897381375913 41.73464339917206)
3695,POINT (8.390368981956914 41.73474419918197)
3696,POINT (8.387956081741734 41.73471489917831)
3697,POINT (8.392794682171525 41.73478209918562)
3698,POINT (8.260478567783192 41.73456129896115)
3699,POINT (8.261588267932867 41.73462989891965)
3700,POINT (8.26278336808838 41.73464889892279)
3701,POINT (8.264005568246901 41.73466689892597)
3702,POINT (8.265223668404362 41.73468899892915)
3703,POINT (8.266427468559467 41.73470759893227)
3704,POINT (8.26764856871627 41.73472749893539)
3705,POINT (8.268859068871212 41.73474879893851)
3706,POINT (8.270069569025623 41.73476759894162)
3707,POINT (8.271283769180018 41.73478879894468)
3708,POINT (8.272494769333468 41.73480779894775)
3709,POINT (8.273707169486599 41.7348277989508)
3710,POINT (8.274931269640696 41.73485139895384)
3711,POINT (8.276129769791073 41.73487619895683)
3712,POINT (8.277488519952326 41.73490429905819)
3713,POINT (8.317470274678779 41.73557849905134)
3714,POINT (8.32727447575469 41.73565859907147)
3715,POINT (8.32841107587741 41.73566599907377)
3716,POINT (8.329063675947699 41.73567469907507)
3717,POINT (8.329647376010449 41.73568749907623)
3718,POINT (8.330866276141112 41.73570429907866)
3719,POINT (8.332071476269851 41.73572079908104)
3720,POINT (8.355879378718704 41.7358569991255)
3721,POINT (8.278561020092994 41.73492774899108)
3722,POINT (8.279283170184321 41.73493389896463)
3723,POINT (8.280995370396388 41.73495479896881)
3724,POINT (8.283424870695589 41.73499319897471)
3725,POINT (8.28585397099274 41.73503799898053)
3726,POINT (8.392773082170642 41.7356917991856)
3727,POINT (8.387932981740708 41.73562899917828)
3728,POINT (8.390344781955793 41.73565939918198)
3729,POINT (8.385490481521146 41.73559439917454)
3730,POINT (8.288040371258464 41.73507849898573)
3731,POINT (8.278631270103874 41.73522699896304)
3732,POINT (8.417208784237232 41.73605164923801)
3733,POINT (8.418295284326515 41.73606939922132)
3734,POINT (8.29739657237725 41.73525109900748)
3735,POINT (8.297883672434692 41.73526099900859)
3736,POINT (8.407029083397667 41.73590699920612)
3737,POINT (8.395206982384265 41.73573099918922)
3738,POINT (8.398602682679453 41.73578349919414)
3739,POINT (8.298480172504918 41.7352701990099)
3740,POINT (8.302877673018939 41.73532999901984)
3741,POINT (8.305347573304843 41.7353727990253)
3742,POINT (8.307726873578327 41.73541349903055)
3743,POINT (8.310311973873338 41.73545879903616)
3744,POINT (8.311748374036307 41.7354848990392)
3745,POINT (8.323939925394212 41.73561659906498)
3746,POINT (8.419450284419737 41.73608839922287)
3747,POINT (8.367260979827412 41.73598039914514)
3748,POINT (8.368276279924407 41.73599709914683)
3749,POINT (8.365524879660832 41.7359542991422)
3750,POINT (8.297973572445867 41.73559519900877)
3751,POINT (8.333287776399311 41.73573579908342)
3752,POINT (8.334504876528381 41.7357558990858)
3753,POINT (8.335729376657762 41.73577109908815)
3754,POINT (8.336943926784569 41.73578784910747)
3755,POINT (8.338152776912397 41.73580439909283)
3756,POINT (8.339365077039075 41.73582109909516)
3757,POINT (8.340579377165524 41.73584509909746)
3758,POINT (8.341794077291533 41.73586329909975)
3759,POINT (8.343023077418545 41.73587649910205)
3760,POINT (8.344228377542665 41.73590309910433)
3761,POINT (8.345436777666629 41.73591679910658)
3762,POINT (8.346663577792013 41.73593639910883)
3763,POINT (8.347884977916397 41.73595509911107)
3764,POINT (8.374602580520635 41.73516209915727)
3765,POINT (8.451364586850774 41.73558109926134)
3766,POINT (8.454206787054176 41.73562959926448)
3767,POINT (8.455580687151734 41.73564169926598)
3768,POINT (8.447233986551403 41.73554029925672)
3769,POINT (8.448606186651347 41.73554929925828)
3770,POINT (8.45000678675286 41.73556999925987)
3771,POINT (8.437670885840928 41.73541579924562)
3772,POINT (8.438901585933728 41.73542999924706)
3773,POINT (8.44031688603995 41.73544529924876)
3774,POINT (8.441713186144217 41.7354684992504)
3775,POINT (8.443084886246153 41.73548759925195)
3776,POINT (8.444459686347807 41.73550909925356)
3777,POINT (8.445851386450199 41.73552519925516)
3778,POINT (8.434052085565821 41.73550779924128)
3779,POINT (8.383831581370398 41.73504219917197)
3780,POINT (8.42795878509421 41.73527759923378)
3781,POINT (8.42676158500039 41.73526009923227)
3782,POINT (8.38550388152175 41.73506709917456)
3783,POINT (8.429180285189535 41.73529749923532)
3784,POINT (8.43040308528456 41.73531679923681)
3785,POINT (8.431622885378934 41.7353311992383)
3786,POINT (8.43284548546511 41.73537444924333)
3787,POINT (8.424326584808334 41.73522879922918)
3788,POINT (8.456984587250911 41.73565159926748)
3789,POINT (8.368086979905417 41.73525429914655)
3790,POINT (8.436286185736362 41.73577449924395)
3791,POINT (8.340599177166807 41.7353051990975)
3792,POINT (8.259080767608509 41.73635419891304)
3793,POINT (8.260309867769493 41.73637509891628)
3794,POINT (8.261522667927844 41.73639569891949)
3795,POINT (8.463475887717639 41.73760184927572)
3796,POINT (8.449878786743241 41.73740134929162)
3797,POINT (8.454857212871929 41.73748321344809)
3798,POINT (8.451217636839752 41.73741914929549)
3799,POINT (8.454243437035574 41.73747454929818)
3800,POINT (8.44595718645232 41.73734924937747)
3801,POINT (8.444402186345116 41.73732859925349)
3802,POINT (8.444914486382865 41.73733539925406)
3803,POINT (8.447265136553057 41.7373666492927)
3804,POINT (8.44856198664966 41.7373843992582)
3805,POINT (8.43886868593286 41.73725499924704)
3806,POINT (8.440163986027697 41.7372722992893)
3807,POINT (8.441471836119938 41.73728964938461)
3808,POINT (8.442489086203517 41.73730319925127)
3809,POINT (8.443041186244477 41.73731049925191)
3810,POINT (8.443708986293917 41.73731939925268)
3811,POINT (8.262737468085929 41.73641629892267)
3812,POINT (8.263952268243493 41.73643689892586)
3813,POINT (8.4321000854174 41.7371591992389)
3814,POINT (8.435213785656064 41.73720649924267)
3815,POINT (8.436380185744786 41.73722199924408)
3816,POINT (8.43759658583693 41.73723819924553)
3817,POINT (8.409587733606823 41.73684154930602)
3818,POINT (8.30531147330214 41.73625759902525)
3819,POINT (8.410791483707388 41.73685814929996)
3820,POINT (8.412005883807103 41.73687439929795)
3821,POINT (8.35502097863446 41.73659359912399)
3822,POINT (8.367654679865941 41.73668949914579)
3823,POINT (8.417259284243467 41.73695229921999)
3824,POINT (8.419429684418944 41.73698639922281)
3825,POINT (8.413071883901203 41.7368897992144)
3826,POINT (8.414374384008189 41.73690759921613)
3827,POINT (8.414793884042551 41.7369134992167)
3828,POINT (8.420634784515819 41.73700529922443)
3829,POINT (8.421854184613432 41.73702449922598)
3830,POINT (8.423064284709874 41.73704349922755)
3831,POINT (8.424280884806457 41.73706339922909)
3832,POINT (8.425491084902108 41.73708119923064)
3833,POINT (8.426715984998513 41.7370989992322)
3834,POINT (8.427908285091959 41.73711119923369)
3835,POINT (8.4291349851877 41.73712349923523)
3836,POINT (8.430354185282434 41.73713569923673)
3837,POINT (8.431164585345186 41.73714379923775)
3838,POINT (8.317439074677077 41.7367042990513)
3839,POINT (8.355157778648554 41.7369637991242)
3840,POINT (8.352714278404825 41.73693179911986)
3841,POINT (8.375810080635475 41.73698119915926)
3842,POINT (8.414364984007802 41.73729529921611)
3843,POINT (8.419407284418044 41.73790559922279)
3844,POINT (8.417237784242621 41.73787519921994)
3845,POINT (8.327171725748022 41.73757034907191)
3846,POINT (8.328368575875603 41.73750369907366)
3847,POINT (8.32958667600667 41.7375208990761)
3848,POINT (8.330804176137201 41.73753429907853)
3849,POINT (8.332023076267401 41.73754559908092)
3850,POINT (8.333232276396117 41.7375671990833)
3851,POINT (8.334459776526293 41.73758689908569)
3852,POINT (8.335667276653867 41.73760419908804)
3853,POINT (8.339308277035769 41.73764299909504)
3854,POINT (8.340533577163361 41.73766669909735)
3855,POINT (8.341749077289453 41.73768389909969)
3856,POINT (8.357181978850116 41.73777969912781)
3857,POINT (8.342964677415088 41.73770389910196)
3858,POINT (8.344179277540157 41.73772439910423)
3859,POINT (8.338097176909205 41.73762199909272)
3860,POINT (8.336894126782409 41.73761649910732)
3861,POINT (8.325943575613477 41.73763129906878)
3862,POINT (8.346624177790508 41.73775579910875)
3863,POINT (8.345386677664045 41.73773879910647)
3864,POINT (8.34782047791235 41.73777719911097)
3865,POINT (8.34903967803605 41.7377943991132)
3866,POINT (8.36351067946895 41.73789449913878)
3867,POINT (8.361199779244423 41.73786699913483)
3868,POINT (8.36240337936157 41.73787729913688)
3869,POINT (8.358768679006472 41.73785279913059)
3870,POINT (8.359970079124292 41.73785969913267)
3871,POINT (8.350236878157045 41.73781089911538)
3872,POINT (8.351453578279576 41.7378270991176)
3873,POINT (8.352678078402425 41.73784049911981)
3874,POINT (8.41476418404193 41.73874229921667)
3875,POINT (8.417216684241806 41.73877919921991)
3876,POINT (8.41939168441767 41.73880849922277)
3877,POINT (8.420608884515515 41.73883099922435)
3878,POINT (8.421825884612915 41.73884359922594)
3879,POINT (8.409691883623216 41.73868129920979)
3880,POINT (8.410906283724117 41.73869409921145)
3881,POINT (8.412109983823736 41.73870919921308)
3882,POINT (8.414317984005383 41.73873719921607)
3883,POINT (8.358394978970519 41.73844639912995)
3884,POINT (8.408586383531096 41.73876119920826)
3885,POINT (8.423037884709517 41.73886339922748)
3886,POINT (8.424248784805636 41.73887989922904)
3887,POINT (8.425459084901295 41.73889769923061)
3888,POINT (8.278485070090101 41.73759269896269)
3889,POINT (8.280908070393796 41.73756519896921)
3890,POINT (8.380568881076607 41.73825489916685)
3891,POINT (8.378961380928844 41.73823319916429)
3892,POINT (8.31028057387358 41.73779899903608)
3893,POINT (8.377346480779618 41.73820889916168)
3894,POINT (8.375811280637061 41.73820289915923)
3895,POINT (8.282446870580337 41.73767689897236)
3896,POINT (8.283342570690413 41.73768899897451)
3897,POINT (8.406627683366418 41.73831729920553)
3898,POINT (8.374481580512793 41.73802189915708)
3899,POINT (8.305308073304186 41.7377162990252)
3900,POINT (8.306310873419653 41.73772819902743)
3901,POINT (8.307668273575471 41.73775279903041)
3902,POINT (8.353903878524934 41.73786149912201)
3903,POINT (8.355502478683995 41.73787449912484)
3904,POINT (8.355113578645371 41.73787249912412)
3905,POINT (8.285771970987611 41.73773429898033)
3906,POINT (8.287965171254164 41.73776479898558)
3907,POINT (8.432340585437258 41.73861799923915)
3908,POINT (8.383815181372704 41.73830199917192)
3909,POINT (8.382203081226066 41.7382836991694)
3910,POINT (8.385413181517325 41.73833089917441)
3911,POINT (8.387040281663795 41.73835509917689)
3912,POINT (8.39140518205285 41.73838149918353)
3913,POINT (8.358033078934646 41.7382460991293)
3914,POINT (8.388655881808466 41.73838059917936)
3915,POINT (8.39027238195246 41.73840929918182)
3916,POINT (8.288924471370365 41.73785109898782)
3917,POINT (8.429252135097368 41.73869674924983)
3918,POINT (8.395127882380365 41.73846689918909)
3919,POINT (8.396354582487383 41.73848789919086)
3920,POINT (8.397569982593014 41.73850859919263)
3921,POINT (8.29408007198888 41.73795119899989)
3922,POINT (8.296595272287352 41.73799099900566)
3923,POINT (8.297925372444329 41.73801699900869)
3924,POINT (8.398764382696399 41.73852899919437)
3925,POINT (8.307687473576401 41.73698709903044)
3926,POINT (8.306344273422228 41.73696039902751)
3927,POINT (8.287985571255005 41.73685639898563)
3928,POINT (8.459671014616085 41.73752585512049)
3929,POINT (8.456933137249754 41.73748914926759)
3930,POINT (8.455548087151621 41.73747374926606)
3931,POINT (8.265165168400292 41.736457498929)
3932,POINT (8.266381668557036 41.73647819893217)
3933,POINT (8.267587368711871 41.73649859893527)
3934,POINT (8.268801868867333 41.73651929893839)
3935,POINT (8.270009469021396 41.73653979894148)
3936,POINT (8.271230669176678 41.73656049894456)
3937,POINT (8.272443969330428 41.73658109894765)
3938,POINT (8.273660769484126 41.73660179895065)
3939,POINT (8.274869169636242 41.73662229895371)
3940,POINT (8.276083669788624 41.73664289895675)
3941,POINT (8.277283669938665 41.73666329895971)
3942,POINT (8.278503570090722 41.73669329896273)
3943,POINT (8.27994307026945 41.73670749896622)
3944,POINT (8.281243770430352 41.73673649896941)
3945,POINT (8.283370570692171 41.7367719989746)
3946,POINT (8.285800070989373 41.73681059898041)
3947,POINT (8.434086586332969 41.73727347450811)
3948,POINT (8.454678987089494 41.73777939926498)
3949,POINT (8.302822173015471 41.73710189901972)
3950,POINT (8.305285673300659 41.73715249902516)
3951,POINT (8.310300173874552 41.73702839903612)
3952,POINT (8.38868118180968 41.7374707991794)
3953,POINT (8.390296381953558 41.73749539918185)
3954,POINT (8.356349378767199 41.73731529912633)
3955,POINT (8.406487683353985 41.73768089920537)
3956,POINT (8.412134683824842 41.73779409921311)
3957,POINT (8.363518879469318 41.73755559913879)
3958,POINT (8.414342384006474 41.7378303992161)
3959,POINT (8.414781384042433 41.7378369992167)
3960,POINT (8.364594579573286 41.73757789914065)
3961,POINT (8.363645998738246 41.73611415287728)
3962,POINT (8.364906891935437 41.73611067938181)
3963,POINT (8.362454467080454 41.73610378541226)
3964,POINT (8.361246079974059 41.7360959294549)
3965,POINT (8.35638182187544 41.73606986126829)
3966,POINT (8.278545470033201 41.73562769898398)
3967,POINT (8.360026130978625 41.73609526346419)
3968,POINT (8.358816559015802 41.73608979755177)
3969,POINT (8.357596381801997 41.73608449265431)
3970,POINT (8.349089678038602 41.73597349911329)
3971,POINT (8.350292578160202 41.73599439911548)
3972,POINT (8.351501678281945 41.73600729911768)
3973,POINT (8.352742978406475 41.73602939911991)
3974,POINT (8.353920078524119 41.73604809912202)
3975,POINT (8.355399178671325 41.73606219912465)
3976,POINT (8.354823878614164 41.73606119912362)
3977,POINT (8.414796884042296 41.73642239921671)
3978,POINT (8.374554680522404 41.73629464915785)
3979,POINT (8.375828580639274 41.73631379915982)
3980,POINT (8.377310180771945 41.73637919919366)
3981,POINT (8.372721780345698 41.7362849991542)
3982,POINT (8.280055970281781 41.73581459896651)
3983,POINT (8.280973470395299 41.73582469896877)
3984,POINT (8.283398370693922 41.73586189897465)
3985,POINT (8.285827870991113 41.73589839898047)
3986,POINT (8.28801517125695 41.7359344989857)
3987,POINT (8.302848173017003 41.73621679901979)
3988,POINT (8.431590785377729 41.73672639923822)
3989,POINT (8.382248881228096 41.73645379916949)
3990,POINT (8.383860281374673 41.736478099172)
3991,POINT (8.385463281519732 41.73650079917449)
3992,POINT (8.387086681665867 41.736528299177)
3993,POINT (8.387909881739679 41.73654109917823)
3994,POINT (8.380617281078894 41.73642919916693)
3995,POINT (8.379009880931141 41.73640489916438)
3996,POINT (8.307706573577329 41.73622369903048)
3997,POINT (8.407577083444604 41.73681379920689)
3998,POINT (8.406506083354618 41.73679899920536)
3999,POINT (8.407014283397352 41.73680599920608)
4000,POINT (8.400855582874431 41.73672099919738)
4001,POINT (8.402479883013406 41.73674349919972)
4002,POINT (8.310318373875388 41.73627039903616)
4003,POINT (8.388706581810924 41.73655339917945)
4004,POINT (8.390320381954652 41.73657919918188)
4005,POINT (8.391481782057626 41.73659539918366)
4006,POINT (8.392751082169729 41.73661309918555)
4007,POINT (8.395188182383642 41.73664909918915)
4008,POINT (8.396391282488601 41.73666529919095)
4009,POINT (8.397615582594971 41.73668109919272)
4010,POINT (8.398815982698864 41.73669669919445)
4011,POINT (8.408221183498565 41.73682269920777)
4012,POINT (8.408635583533226 41.73682839920833)
4013,POINT (8.259012467604162 41.73864389891288)
4014,POINT (8.259729067698103 41.73865959891478)
4015,POINT (8.260684667823087 41.73867619891731)
4016,POINT (8.261963267989826 41.73869619892066)
4017,POINT (8.262926468115044 41.73871419892319)
4018,POINT (8.431100585342387 41.73951159923766)
4019,POINT (8.359614079091076 41.73911759913204)
4020,POINT (8.290611771575314 41.7387491989918)
4021,POINT (8.293036071865849 41.73878409899744)
4022,POINT (8.295482072157004 41.73882789900309)
4023,POINT (8.301779672897212 41.73887489901738)
4024,POINT (8.304568673220837 41.73891609902358)
4025,POINT (8.29790357244322 41.73885959900863)
4026,POINT (8.30077337277989 41.73890809901515)
4027,POINT (8.430741285314827 41.73977049923717)
4028,POINT (8.419370884416871 41.73972309922275)
4029,POINT (8.264327168297996 41.73947329892685)
4030,POINT (8.278422670085755 41.73942949896256)
4031,POINT (8.404881883221021 41.74011109920308)
4032,POINT (8.377307680778214 41.74002919916162)
4033,POINT (8.375779280636239 41.73999049915918)
4034,POINT (8.374453280512549 41.73999149915701)
4035,POINT (8.360457979174662 41.73990449913352)
4036,POINT (8.386993581661699 41.74019049917683)
4037,POINT (8.383760981369921 41.74013579917182)
4038,POINT (8.385359981514631 41.74015629917431)
4039,POINT (8.28085477038737 41.73947679896852)
4040,POINT (8.382145281222932 41.7401057991693)
4041,POINT (8.380520481074333 41.74007729916674)
4042,POINT (8.378916580926877 41.74005539916423)
4043,POINT (8.285716570984158 41.73955599898022)
4044,POINT (8.336846376779423 41.73943734910684)
4045,POINT (8.263819168227997 41.73872394894732)
4046,POINT (8.417194284240898 41.73969419921985)
4047,POINT (8.412094583823389 41.73962729921305)
4048,POINT (8.41429868400472 41.73965149921602)
4049,POINT (8.414735784040531 41.73965939921661)
4050,POINT (8.368054579907691 41.73954209914647)
4051,POINT (8.304565773221039 41.73923839902361)
4052,POINT (8.324687675479407 41.73927709906628)
4053,POINT (8.325907675612115 41.73929269906876)
4054,POINT (8.327124575743994 41.7393081990712)
4055,POINT (8.328326375873779 41.73932339907363)
4056,POINT (8.334415176524214 41.73940049908562)
4057,POINT (8.335624776652031 41.73941579908798)
4058,POINT (8.329548076005242 41.73933889907607)
4059,POINT (8.330773476136624 41.73935439907846)
4060,POINT (8.331994476267045 41.73936989908088)
4061,POINT (8.333210976396529 41.73938529908327)
4062,POINT (8.362353179358951 41.73963399913679)
4063,POINT (8.307627773573483 41.73936679903032)
4064,POINT (8.310239673871491 41.739370199036)
4065,POINT (8.311876474057135 41.73939399903953)
4066,POINT (8.33805117690701 41.7394546990926)
4067,POINT (8.338455076949284 41.73946049909338)
4068,POINT (8.339264677033841 41.73947619909497)
4069,POINT (8.340499277162394 41.73949059909731)
4070,POINT (8.341699277286883 41.73950929909958)
4071,POINT (8.361153979242236 41.73962249913473)
4072,POINT (8.342912777412293 41.73952219910186)
4073,POINT (8.344130077537665 41.73954669910413)
4074,POINT (8.345336477661441 41.73956369910639)
4075,POINT (8.346574577787981 41.73957789910869)
4076,POINT (8.347785377911293 41.73959729911089)
4077,POINT (8.407825783468688 41.73995459920719)
4078,POINT (8.28338181609112 41.73946769962879)
4079,POINT (8.348991078033624 41.73961359911313)
4080,POINT (8.350183178154111 41.73962989911526)
4081,POINT (8.351405678277217 41.7396401991175)
4082,POINT (8.352639178400949 41.73964879911973)
4083,POINT (8.353853678522347 41.73966889912191)
